"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Gary Danielson",27,"2",11,"199 for 351, 2,294 yards, 18 td, 17 int, & 22 rushes for 93 yards and 0 td",""
"3","RB","Dexter Bussey",26,"4",16,"225 rushes for 924 yards, 5 td, & 31 catches for 275 yards and 1 td","Detroit Lions / 3rd / 65th pick / 1974"
"4","FB","Horace King",25,"3",15,"155 rushes for 660 yards, 4 td, & 48 catches for 396 yards and 2 td","Detroit Lions / 6th / 141st pick / 1975"
"5","WR","Luther Blue",24,"1",15,"31 catches for 350 yards, 2 td, & 5 rushes for 9 yards and 0 td","Detroit Lions / 4th / 96th pick / 1977"
"6","WR","Freddie Scott",26,"4",13,"37 catches for 564 yards, 2 td, & 4 rushes for 53 yards and 0 td","Baltimore Colts / 7th / 174th pick / 1974"
"7","TE","David Hill*",24,"2",16,"53 catches for 633 yards, 4 td, & 3 rushes for 12 yards and 0 td","Detroit Lions / 2nd / 46th pick / 1976"
"8","LT","Karl Baldischwiler",22,"Rook",15,"","Miami Dolphins / 7th / 178th pick / 1978"
"9","LG","Homer Elias",23,"Rook",16,"2 fumbles recovered","Detroit Lions / 4th / 107th pick / 1978"
"10","C","Larry Tearry",22,"Rook",12,"","Detroit Lions / 4th / 109th pick / 1978"
"11","RG","Lynn Boden",25,"3",16,"","Detroit Lions / 1st / 13th pick / 1975"
"12","RT","Brad Oates",25,"2",15,"1 fumble recovered","St. Louis Cardinals / 3rd / 83rd pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dave Pureifory",29,"6",8,"","Green Bay Packers / 6th / 142nd pick / 1972"
"15","LDT","John Woodcock",24,"2",16,"0 interceptions, 4 fumbles recovered","Detroit Lions / 3rd / 76th pick / 1976"
"16","RDT","Doug English*",25,"3",13,"","Detroit Lions / 2nd / 38th pick / 1975"
"17","RDE","Al Baker*+",22,"Rook",16,"0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 40th pick / 1978"
"18","LLB","Paul Naumoff",33,"11",13,"1 interception, 0 fumbles recovered","Detroit Lions / 3rd / 60th pick / 1967"
"19","MLB","Ed O'Neil",26,"4",16,"4 interceptions, 1 fumble recovered","Detroit Lions / 1st / 8th pick / 1974"
"20","RLB","Charlie Weaver",29,"7",16,"3 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 48th pick / 1971"
"21","LCB","Walt Williams",24,"1",11,"1 interception, 0 fumbles recovered","Detroit Lions / 2nd / 42nd pick / 1977"
"22","RCB","Luther Bradley",23,"Rook",16,"3 interceptions, 0 fumbles recovered","Detroit Lions / 1st / 11th pick / 1978"
"23","SS","Mike Burns",24,"1",11,"1 interception, 1 fumble recovered","San Francisco 49ers / 6th / 141st pick / 1977"
"24","FS","Jimmy Allen",26,"4",14,"5 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 4th / 100th pick / 1974"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Benny Ricardo",24,"2",0,"20 of 28 field goals & 32 of 33 extra points",""
"27","P","Tom Skladany",23,"Rook",0,"86 punts for a 42.5 average, 1 blocked","Cleveland Browns / 2nd / 46th pick / 1977"
"28","PR","Jesse Thompson",22,"Rook",1,"16 punt returns for a 10.1 average and 0 td","Detroit Lions / 6th / 165th pick / 1978"
"29","KR","Jesse Thompson",22,"Rook",1,"14 kick returns for a 24.7 average and 0 td","Detroit Lions / 6th / 165th pick / 1978"
