"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Simms",25,"1",10,"191 for 313, 2,035 yards, 10 td, 7 int, & 19 rushes for 31 yards and 0 td","Tampa Bay Buccaneers / 3rd / 97th pick / 2003"
"3","RB","Cadillac Williams",23,"Rook",14,"290 rushes for 1,178 yards, 6 td, & 20 catches for 81 yards and 0 td","Tampa Bay Buccaneers / 1st / 5th pick / 2005"
"4","WR","Michael Clayton",23,"1",10,"32 catches for 372 yards, 0 td, & 1 rush for 2 yards and 0 td","Tampa Bay Buccaneers / 1st / 15th pick / 2004"
"5","WR","Joey Galloway",34,"10",16,"83 catches for 1,287 yards, 10 td, & 2 rushes for 4 yards and 0 td","Seattle Seahawks / 1st / 8th pick / 1995"
"6","TE","Anthony Becht",28,"5",16,"16 catches for 112 yards, 0 td","New York Jets / 1st / 27th pick / 2000"
"7","TE","Alex Smith",23,"Rook",10,"41 catches for 367 yards, 2 td","Tampa Bay Buccaneers / 3rd / 71st pick / 2005"
"8","LT","Anthony Davis",25,"1",16,"",""
"9","LG","Dan Buenning",24,"Rook",16,"","Tampa Bay Buccaneers / 4th / 107th pick / 2005"
"10","C","John Wade",30,"7",16,"","Jacksonville Jaguars / 5th / 148th pick / 1998"
"11","RG","Sean Mahan",25,"2",16,"1 fumble recovered","Tampa Bay Buccaneers / 5th / 168th pick / 2003"
"12","RT","Kenyatta Walker",26,"4",16,"","Tampa Bay Buccaneers / 1st / 14th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Simeon Rice",31,"9",15,"","Arizona Cardinals / 1st / 3rd pick / 1996"
"15","DE","Greg Spires",31,"7",16,"","New England Patriots / 3rd / 83rd pick / 1998"
"16","DT","Anthony McFarland",28,"6",15,"","Tampa Bay Buccaneers / 1st / 15th pick / 1999"
"17","NT","Chris Hovan",27,"5",16,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 25th pick / 2000"
"18","MLB","Shelton Quarles",34,"8",16,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","LB","Derrick Brooks*+",32,"10",16,"","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"20","LB","Ryan Nece",26,"3",14,"",""
"21","LCB","Brian Kelly",29,"7",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 45th pick / 1998"
"22","RCB","Ronde Barber*+",30,"8",16,"2.0 sacks, 5 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"23","SS","Jermaine Phillips",26,"3",13,"","Tampa Bay Buccaneers / 5th / 157th pick / 2002"
"24","FS","Dexter Jackson",28,"6",10,"1.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 4th / 113th pick / 1999"
