"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ben Roethlisberger",34,"12",13,"304 for 476, 3,540 yards, 26 td, 11 int, & 15 rushes for 15 yards and 1 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","RB","Le'Veon Bell",24,"3",11,"241 rushes for 1,146 yards, 6 td, & 72 catches for 601 yards and 1 td","Pittsburgh Steelers / 2nd / 48th pick / 2013"
"4","WR","Antonio Brown",28,"6",14,"96 catches for 1,188 yards, 11 td, & 3 rushes for 9 yards and 0 td","Pittsburgh Steelers / 6th / 195th pick / 2010"
"5","TE","Jesse James",22,"1",12,"33 catches for 273 yards, 3 td","Pittsburgh Steelers / 5th / 160th pick / 2015"
"6","T","Marcus Gilbert",28,"5",11,"","Pittsburgh Steelers / 2nd / 63rd pick / 2011"
"7","T","Alejandro Villanueva",28,"2",14,"",""
"8","G","David DeCastro",26,"4",14,"","Pittsburgh Steelers / 1st / 24th pick / 2012"
"9","G","Ramon Foster",30,"7",12,"",""
"10","C","Maurkice Pouncey",27,"6",14,"","Pittsburgh Steelers / 1st / 18th pick / 2010"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Stephon Tuitt",23,"2",14,"","Pittsburgh Steelers / 2nd / 46th pick / 2014"
"13","DT","Javon Hargrave",23,"Rook",11,"","Pittsburgh Steelers / 3rd / 89th pick / 2016"
"14","LB","Ryan Shazier",24,"2",10,"","Pittsburgh Steelers / 1st / 15th pick / 2014"
"15","LB","Lawrence Timmons",30,"9",14,"","Pittsburgh Steelers / 1st / 15th pick / 2007"
"16","CB","Ross Cockrell",25,"2",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 109th pick / 2014"
"17","S","Michael Mitchell",29,"7",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 2nd / 47th pick / 2009"
