"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Michael Vick*",24,"3",15,"181 for 321, 2,313 yards, 14 td, 12 int, & 120 rushes for 902 yards and 3 td","Atlanta Falcons / 1st / 1st pick / 2001"
"3","RB","Warrick Dunn",29,"7",16,"265 rushes for 1,106 yards, 9 td, & 29 catches for 294 yards and 0 td","Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"4","FB","Justin Griffith",24,"1",11,"9 rushes for 39 yards, 0 td, & 22 catches for 220 yards and 1 td","Atlanta Falcons / 4th / 121st pick / 2003"
"5","WR","Peerless Price",28,"5",15,"45 catches for 575 yards, 3 td, & 3 rushes for 34 yards and 0 td","Buffalo Bills / 2nd / 53rd pick / 1999"
"6","WR","Dez White",25,"4",15,"30 catches for 370 yards, 2 td, & 3 rushes for 14 yards and 0 td","Chicago Bears / 3rd / 69th pick / 2000"
"7","TE","Alge Crumpler*",27,"3",14,"48 catches for 774 yards, 6 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"8","LT","Kevin Shaffer",24,"2",15,"1 fumble recovered","Atlanta Falcons / 7th / 244th pick / 2002"
"9","LG","Roberto Garza",25,"3",15,"1 fumble recovered","Atlanta Falcons / 4th / 99th pick / 2001"
"10","C","Todd McClure",27,"4",16,"1 fumble recovered","Atlanta Falcons / 7th / 237th pick / 1999"
"11","RG","Kynan Forney",26,"3",16,"","Atlanta Falcons / 7th / 219th pick / 2001"
"12","RT","Todd Weiner",29,"6",16,"1 fumble recovered","Seattle Seahawks / 2nd / 47th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Patrick Kerney*",28,"5",15,"","Atlanta Falcons / 1st / 30th pick / 1999"
"15","DE","Brady Smith",31,"8",16,"","New Orleans Saints / 3rd / 70th pick / 1996"
"16","LDT","Roderick Coleman",28,"5",13,"11.5 sacks, 1 interception, 1 fumble recovered","Oakland Raiders / 5th / 153rd pick / 1999"
"17","RDT","Ed Jasper",31,"7",12,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 6th / 198th pick / 1997"
"18","MLB","Chris Draft",28,"6",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 6th / 157th pick / 1998"
"19","LB","Keith Brooking*",29,"6",16,"","Atlanta Falcons / 1st / 12th pick / 1998"
"20","LB","Matt Stewart",25,"3",15,"","Atlanta Falcons / 4th / 102nd pick / 2001"
"21","LCB","DeAngelo Hall",21,"Rook",9,"0.5 sacks, 2 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 8th pick / 2004"
"22","RCB","Jason Webster",27,"4",9,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 48th pick / 2000"
"23","SS","Bryan Scott",23,"1",16,"2.5 sacks, 1 interception, 1 fumble recovered","Atlanta Falcons / 2nd / 55th pick / 2003"
"24","FS","Cory Hall",28,"5",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 3rd / 65th pick / 1999"
