"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg",29,"7",12,"178 for 294, 2,131 yards, 23 td, 15 int, & 36 rushes for 155 yards and 2 td",""
"3","RB","Curt Warner*",26,"4",12,"234 rushes for 985 yards, 8 td, & 17 catches for 167 yards and 2 td","Seattle Seahawks / 1st / 3rd pick / 1983"
"4","FB","John Williams",23,"1",10,"113 rushes for 500 yards, 1 td, & 38 catches for 420 yards and 3 td","Seattle Seahawks / 1st / 15th pick / 1986"
"5","WR","Steve Largent*",33,"11",13,"58 catches for 912 yards, 8 td, & 2 rushes for 33 yards and 0 td","Houston Oilers / 4th / 117th pick / 1976"
"6","WR","Daryl Turner",26,"3",8,"14 catches for 153 yards, 6 td","Seattle Seahawks / 2nd / 49th pick / 1984"
"7","TE","Mike Tice",28,"6",12,"14 catches for 106 yards, 2 td",""
"8","LT","Ron Mattes",24,"1",12,"","Seattle Seahawks / 7th / 193rd pick / 1985"
"9","LG","Edwin Bailey",28,"6",12,"","Seattle Seahawks / 5th / 114th pick / 1981"
"10","C","Blair Bush",31,"9",11,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Bryan Millard",27,"3",12,"2 fumbles recovered",""
"12","RT","Mike Wilson",32,"9",12,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jacob Green*",30,"7",12,"9.5 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 10th pick / 1980"
"15","NT","Joe Nash",27,"5",12,"3.5 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Jeff Bryant",27,"5",12,"4.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"17","LOLB","Bruce Scholtz",29,"5",7,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 33rd pick / 1982"
"18","LILB","Fredd Young*+",26,"3",13,"9.0 sacks, 1 interception, 4 fumbles recovered","Seattle Seahawks / 3rd / 76th pick / 1984"
"19","RILB","Brian Bosworth",22,"Rook",12,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 1st pick / 1987 Supp"
"20","ROLB","Greg Gaines",29,"6",10,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"21","LCB","Terry Taylor",26,"3",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 1st / 22nd pick / 1984"
"22","RCB","Patrick Hunter",23,"1",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 3rd / 68th pick / 1986"
"23","SS","Kenny Easley*",28,"6",11,"0.0 sacks, 4 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 4th pick / 1981"
"24","FS","Eugene Robinson",24,"2",12,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",27,"5",0,"15 of 20 field goals & 40 of 40 extra points",""
"27","P","Ruben Rodriguez",22,"Rook",0,"47 punts for a 40.0 average, 0 blocked","Seattle Seahawks / 5th / 131st pick / 1987"
"28","PR","Bobby Joe Edmonds",23,"1",0,"20 punt returns for a 12.6 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
"29","KR","Bobby Joe Edmonds",23,"1",0,"27 kick returns for a 20.9 average and 0 td","Seattle Seahawks / 5th / 126th pick / 1986"
