"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tom Brady*+",30,7,16,"398 for 578, 4,806 yards, 50 td, 8 int, & 37 rushes for 98 yards and 2 td","New England Patriots / 6th / 199th pick / 2000"
"3","RB","Kevin Faulk",31,8,8,"62 rushes for 265 yards, 0 td, & 47 catches for 383 yards and 1 td","New England Patriots / 2nd / 46th pick / 1999"
"4","WR","Randy Moss*+",30,9,16,"98 catches for 1,493 yards, 23 td","Minnesota Vikings / 1st / 21st pick / 1998"
"5","WR","Donte' Stallworth",27,5,9,"46 catches for 697 yards, 3 td, & 1 rush for 12 yards and 0 td","New Orleans Saints / 1st / 13th pick / 2002"
"6","WR","Wes Welker",26,3,13,"112 catches for 1,175 yards, 8 td, & 4 rushes for 34 yards and 0 td",""
"7","TE","Kyle Brady",35,12,9,"9 catches for 70 yards, 2 td","New York Jets / 1st / 9th pick / 1995"
"8","TE","Ben Watson",27,3,8,"36 catches for 389 yards, 6 td, & 1 rush for 11 yards and 0 td","New England Patriots / 1st / 32nd pick / 2004"
"9","LT","Matt Light*+",29,6,16,"","New England Patriots / 2nd / 48th pick / 2001"
"10","LG","Logan Mankins*",25,2,16,"","New England Patriots / 1st / 32nd pick / 2005"
"11","C","Dan Koppen*",28,4,15,"","New England Patriots / 5th / 164th pick / 2003"
"12","RG","Steve Neal",31,5,8,"",""
"13","RT","Nick Kaczur",28,2,15,"","New England Patriots / 3rd / 100th pick / 2005"
"14","","Defensive Starters",NA,NA,NA,"",""
"15","DE","Jarvis Green",28,5,10,"","New England Patriots / 4th / 126th pick / 2002"
"16","DE","Ty Warren",26,4,16,"","New England Patriots / 1st / 13th pick / 2003"
"17","NT","Vince Wilfork*",26,3,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 1st / 21st pick / 2004"
"18","LB","Tedy Bruschi",34,11,16,"","New England Patriots / 3rd / 86th pick / 1996"
"19","LB","Rosevelt Colvin",30,8,10,"","Chicago Bears / 4th / 111th pick / 1999"
"20","LB","Adalius Thomas",30,7,15,"","Baltimore Ravens / 6th / 186th pick / 2000"
"21","LB","Mike Vrabel*+",32,10,15,"","Pittsburgh Steelers / 3rd / 91st pick / 1997"
"22","LCB","Asante Samuel*+",26,4,14,"0.0 sacks, 6 interceptions, 0 fumbles recovered","New England Patriots / 4th / 120th pick / 2003"
"23","RCB","Ellis Hobbs",24,2,16,"1.0 sacks, 1 interception, 1 fumble recovered","New England Patriots / 3rd / 84th pick / 2005"
"24","SS","Rodney Harrison",35,13,11,"2.0 sacks, 1 interception, 0 fumbles recovered","San Diego Chargers / 5th / 145th pick / 1994"
"25","FS","James Sanders",24,2,15,"0.0 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 4th / 133rd pick / 2005"
