"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Mark Rypien",30,4,16,"269 for 479, 3,282 yards, 13 td, 17 int, & 36 rushes for 50 yards and 2 td","Washington Redskins / 6th / 146th pick / 1986"
"3","RB","Earnest Byner",30,8,16,"262 rushes for 998 yards, 6 td, & 39 catches for 338 yards and 1 td","Cleveland Browns / 10th / 280th pick / 1984"
"4","WR","Gary Clark",30,7,14,"64 catches for 912 yards, 5 td, & 2 rushes for 18 yards and 0 td","Washington Redskins / 2nd / 55th pick / 1984 Supp"
"5","WR","Art Monk",35,12,14,"46 catches for 644 yards, 3 td, & 6 rushes for 45 yards and 0 td","Washington Redskins / 1st / 18th pick / 1980"
"6","TE","Ron Middleton",27,6,12,"7 catches for 50 yards, 0 td",""
"7","TE","Don Warren",36,13,10,"4 catches for 25 yards, 0 td","Washington Redskins / 4th / 103rd pick / 1979"
"8","LT","Jim Lachey",29,7,10,"","San Diego Chargers / 1st / 12th pick / 1985"
"9","LG","Joe Jacoby",33,11,9,"",""
"10","C","Raleigh McKenzie",29,7,16,"","Washington Redskins / 11th / 290th pick / 1985"
"11","RG","Mark Schlereth",26,3,16,"","Washington Redskins / 10th / 263rd pick / 1989"
"12","RT","Ed Simmons",29,5,11,"","Washington Redskins / 6th / 164th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Charles Mann",31,9,16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Washington Redskins / 3rd / 84th pick / 1983"
"15","LDT","Eric Williams",30,8,6,"","Detroit Lions / 3rd / 62nd pick / 1984"
"16","RDT","Tim Johnson",27,5,16,"6.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 141st pick / 1987"
"17","RDE","Fred Stokes",28,5,11,"3.5 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 12th / 332nd pick / 1987"
"18","LLB","Wilber Marshall*+",30,8,16,"6.0 sacks, 2 interceptions, 3 fumbles recovered","Chicago Bears / 1st / 11th pick / 1984"
"19","MLB","Kurt Gouveia",28,5,14,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 8th / 213th pick / 1986"
"20","RLB","Andre Collins",24,2,14,"2.0 sacks, 1 interception, 1 fumble recovered","Washington Redskins / 2nd / 46th pick / 1990"
"21","LCB","Martin Mayhew",27,3,10,"0.0 sacks, 3 interceptions, 1 fumble recovered","Buffalo Bills / 10th / 262nd pick / 1988"
"22","RCB","A.J. Johnson",25,3,11,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 6th / 149th pick / 1989"
"23","SS","Danny Copeland",26,3,13,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Cleveland Browns / 9th / 244th pick / 1988"
"24","FS","Brad Edwards",26,4,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Minnesota Vikings / 2nd / 54th pick / 1988"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Chip Lohmiller",26,4,0,"30 of 40 field goals & 30 of 30 extra points","Washington Redskins / 2nd / 55th pick / 1988"
"27","P","Kelly Goodburn",30,5,0,"64 punts for a 39.9 average, 1 blocked",""
"28","PR","Brian Mitchell",24,2,0,"29 punt returns for a 9.3 average and 1 td","Washington Redskins / 5th / 130th pick / 1990"
"29","KR","Brian Mitchell",24,2,0,"23 kick returns for a 21.4 average and 0 td","Washington Redskins / 5th / 130th pick / 1990"
