"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tommy Maddox",31,"10",11,"234 for 377, 2,836 yards, 20 td, 16 int, & 19 rushes for 43 yards and 0 td","Denver Broncos / 1st / 25th pick / 1992"
"3","RB","Jerome Bettis",30,"9",11,"187 rushes for 666 yards, 9 td, & 7 catches for 57 yards and 0 td","Los Angeles Rams / 1st / 10th pick / 1993"
"4","FB","Dan Kreider",25,"2",13,"6 rushes for 16 yards, 0 td, & 18 catches for 122 yards and 1 td",""
"5","WR","Hines Ward*",26,"4",16,"112 catches for 1,329 yards, 12 td, & 12 rushes for 142 yards and 0 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"6","FL","Hines Ward*",26,"4",16,"112 catches for 1,329 yards, 12 td, & 12 rushes for 142 yards and 0 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"7","SE","Plaxico Burress",25,"2",15,"78 catches for 1,325 yards, 7 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"8","TE","Mark Bruener",30,"7",12,"13 catches for 66 yards, 1 td","Pittsburgh Steelers / 1st / 27th pick / 1995"
"9","LT","Wayne Gandy",31,"8",16,"","Los Angeles Rams / 1st / 15th pick / 1994"
"10","LG","Alan Faneca*+",26,"4",16,"2 fumbles recovered","Pittsburgh Steelers / 1st / 26th pick / 1998"
"11","C","Jeff Hartings",30,"6",11,"","Detroit Lions / 1st / 23rd pick / 1996"
"12","RG","Kendall Simmons",23,"Rook",14,"","Pittsburgh Steelers / 1st / 30th pick / 2002"
"13","RT","Marvel Smith",24,"2",16,"","Pittsburgh Steelers / 2nd / 38th pick / 2000"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Aaron Smith",26,"3",16,"","Pittsburgh Steelers / 4th / 109th pick / 1999"
"16","DE","Kimo von Oelhoffen",31,"8",16,"","Cincinnati Bengals / 6th / 162nd pick / 1994"
"17","NT","Casey Hampton",25,"1",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 19th pick / 2001"
"18","LOLB","Jason Gildon*",30,"8",16,"9.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 88th pick / 1994"
"19","LILB","James Farrior",27,"5",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 1st / 8th pick / 1997"
"20","ROLB","Joey Porter*+",25,"3",16,"9.0 sacks, 4 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 3rd / 73rd pick / 1999"
"21","SS","Lee Flowers",29,"7",15,"4.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 151st pick / 1995"
"22","FS","Brent Alexander",31,"8",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered",""
