"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Carson Palmer*",26,"1",16,"345 for 509, 3,836 yards, 32 td, 12 int, & 34 rushes for 41 yards and 1 td","Cincinnati Bengals / 1st / 1st pick / 2003"
"3","RB","Rudi Johnson",26,"4",14,"337 rushes for 1,458 yards, 12 td, & 23 catches for 90 yards and 0 td","Cincinnati Bengals / 4th / 100th pick / 2001"
"4","FB","Jeremi Johnson",25,"2",11,"8 rushes for 14 yards, 0 td, & 12 catches for 65 yards and 3 td","Cincinnati Bengals / 4th / 118th pick / 2003"
"5","WR","T.J. Houshmandzadeh",28,"4",12,"78 catches for 956 yards, 7 td, & 8 rushes for 62 yards and 1 td","Cincinnati Bengals / 7th / 204th pick / 2001"
"6","WR","Chad Johnson*+",27,"4",16,"97 catches for 1,432 yards, 9 td, & 5 rushes for 33 yards and 0 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"7","TE","Reggie Kelly",28,"6",14,"15 catches for 90 yards, 1 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"8","T","Willie Anderson*+",30,"9",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"9","T","Levi Jones",26,"3",15,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"10","LG","Eric Steinbach",25,"2",16,"","Cincinnati Bengals / 2nd / 33rd pick / 2003"
"11","C","Rich Braham",35,"11",15,"","Arizona Cardinals / 3rd / 76th pick / 1994"
"12","RG","Bobbie Williams",29,"4",16,"","Philadelphia Eagles / 2nd / 61st pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Robert Geathers",22,"1",16,"","Cincinnati Bengals / 4th / 117th pick / 2004"
"15","DE","Justin Smith",26,"4",16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"16","LDT","Bryan Robinson",31,"8",9,"",""
"17","RDT","John Thornton",29,"6",16,"2.0 sacks, 1 interception, 1 fumble recovered","Tennessee Titans / 2nd / 52nd pick / 1999"
"18","MLB","Odell Thurman",22,"Rook",15,"1.5 sacks, 5 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 48th pick / 2005"
"19","LB","Landon Johnson",24,"1",10,"","Cincinnati Bengals / 3rd / 96th pick / 2004"
"20","LB","Brian Simmons",30,"7",16,"","Cincinnati Bengals / 1st / 17th pick / 1998"
"21","LCB","Deltha O'Neal*+",28,"5",14,"0.0 sacks, 10 interceptions, 1 fumble recovered","Denver Broncos / 1st / 15th pick / 2000"
"22","RCB","Tory James",32,"9",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 44th pick / 1996"
"23","SS","Ifeanyi Ohalete",26,"4",12,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Kevin Kaesviharn",29,"4",16,"1.0 sacks, 3 interceptions, 3 fumbles recovered",""
