"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bubby Brister",31,"7",8,"181 for 309, 1,905 yards, 14 td, 5 int, & 20 rushes for 39 yards and 0 td","Pittsburgh Steelers / 3rd / 67th pick / 1986"
"3","RB","Herschel Walker",31,"7",16,"174 rushes for 746 yards, 1 td, & 75 catches for 610 yards and 3 td","Dallas Cowboys / 5th / 114th pick / 1985"
"4","FB","Heath Sherman",26,"4",7,"115 rushes for 406 yards, 2 td, & 12 catches for 78 yards and 0 td","Philadelphia Eagles / 6th / 162nd pick / 1989"
"5","WR","Victor Bailey",23,"Rook",10,"41 catches for 545 yards, 1 td","Philadelphia Eagles / 2nd / 50th pick / 1993"
"6","WR","Calvin Williams",26,"3",14,"60 catches for 725 yards, 10 td","Philadelphia Eagles / 5th / 133rd pick / 1990"
"7","TE","Mark Bavaro",30,"8",16,"43 catches for 481 yards, 6 td","New York Giants / 4th / 100th pick / 1985"
"8","LT","Broderick Thompson",33,"8",10,"",""
"9","LG","Mike Schad",30,"6",13,"1 fumble recovered","Los Angeles Rams / 1st / 23rd pick / 1986"
"10","C","David Alexander",29,"6",16,"","Philadelphia Eagles / 5th / 121st pick / 1987"
"11","RG","Ron Hallstrom",34,"11",8,"","Green Bay Packers / 1st / 22nd pick / 1982"
"12","RT","Antone Davis",26,"2",16,"","Philadelphia Eagles / 1st / 8th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Flores",27,"2",11,"3.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 11th / 298th pick / 1991"
"15","LDT","Andy Harmon",24,"2",15,"11.5 sacks, 0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 6th / 156th pick / 1991"
"16","RDT","William Perry",31,"8",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 22nd pick / 1985"
"17","RDE","Clyde Simmons",29,"7",16,"5.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 9th / 233rd pick / 1986"
"18","LLB","Seth Joyner*",29,"7",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 8th / 208th pick / 1986"
"19","MLB","Byron Evans",29,"6",10,"0.0 sacks, 1 interception, 3 fumbles recovered","Philadelphia Eagles / 4th / 93rd pick / 1987"
"20","RLB","William Thomas",25,"2",16,"6.5 sacks, 2 interceptions, 3 fumbles recovered","Philadelphia Eagles / 4th / 104th pick / 1991"
"21","LCB","Mark McMillian",23,"1",12,"0.0 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 10th / 272nd pick / 1992"
"22","RCB","Eric Allen*",28,"5",16,"2.0 sacks, 6 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 30th pick / 1988"
"23","SS","Andre Waters",31,"9",8,"",""
"24","FS","Rich Miano",31,"8",14,"0.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 6th / 166th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",37,"14",0,"8 of 13 field goals & 18 of 19 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Jeff Feagles",27,"5",0,"83 punts for a 40.0 average, 0 blocked",""
"28","PR","Vai Sikahema",31,"7",0,"33 punt returns for a 8.3 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
"29","KR","Vai Sikahema",31,"7",0,"30 kick returns for a 19.3 average and 0 td","St. Louis Cardinals / 10th / 254th pick / 1986"
