"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",31,"7",11,"197 for 370, 2,488 yards, 19 td, 18 int, & 9 rushes for 28 yards and 0 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","James Wilder",27,"4",16,"365 rushes for 1,300 yards, 10 td, & 53 catches for 341 yards and 0 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1981"
"4","WR","Gerald Carter",28,"5",16,"40 catches for 557 yards, 3 td, & 1 rush for 13 yards and 0 td","Tampa Bay Buccaneers / 9th / 240th pick / 1980"
"5","WR","Kevin House",28,"5",16,"44 catches for 803 yards, 5 td","Tampa Bay Buccaneers / 2nd / 49th pick / 1980"
"6","TE","Jerry Bell",26,"3",9,"43 catches for 496 yards, 2 td","Tampa Bay Buccaneers / 3rd / 74th pick / 1982"
"7","TE","Jimmie Giles*",31,"8",16,"43 catches for 673 yards, 8 td","Houston Oilers / 3rd / 70th pick / 1977"
"8","LT","George Yarno",28,"6",12,"",""
"9","LG","Steve Courson",30,"7",13,"1 fumble recovered","Pittsburgh Steelers / 5th / 125th pick / 1977"
"10","C","Randy Grimes",25,"2",16,"","Tampa Bay Buccaneers / 2nd / 45th pick / 1983"
"11","RG","Sean Farrell",25,"3",14,"","Tampa Bay Buccaneers / 1st / 17th pick / 1982"
"12","RT","Ron Heller",23,"1",16,"","Tampa Bay Buccaneers / 4th / 112th pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Cannon",25,"3",16,"4.5 sacks, 0 interceptions, 3 fumbles recovered","Tampa Bay Buccaneers / 3rd / 83rd pick / 1982"
"15","NT","David Logan",29,"6",16,"6.5 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 12th / 307th pick / 1979"
"16","RDE","Ron Holmes",22,"Rook",14,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 1st / 8th pick / 1985"
"17","LOLB","Ervin Randle",23,"Rook",7,"1.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 64th pick / 1985"
"18","LILB","Jeff Davis",25,"3",16,"2.5 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 5th / 128th pick / 1982"
"19","RILB","Scot Brantley",27,"5",13,"","Tampa Bay Buccaneers / 3rd / 76th pick / 1980"
"20","ROLB","Chris Washington",23,"1",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 142nd pick / 1984"
"21","LCB","Jeremiah Castille",24,"2",16,"0.0 sacks, 7 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 72nd pick / 1983"
"22","RCB","John Holt",26,"4",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 4th / 89th pick / 1981"
"23","SS","David Greenwood",25,"Rook",9,"3.0 sacks, 5 interceptions, 1 fumble recovered","New Orleans Saints / 8th / 206th pick / 1983"
"24","FS","Ivory Sully",28,"6",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Donald Igwebuike",25,"Rook",0,"22 of 32 field goals & 30 of 32 extra points","Tampa Bay Buccaneers / 10th / 260th pick / 1985"
"27","P","Frank Garcia",28,"4",0,"77 punts for a 42.0 average, 2 blocked",""
"28","PR","Mike Prior",22,"Rook",0,"13 punt returns for a 8.1 average and 0 td","Tampa Bay Buccaneers / 7th / 176th pick / 1985"
"29","KR","Phil Freeman",23,"Rook",0,"48 kick returns for a 22.6 average and 0 td","Tampa Bay Buccaneers / 8th / 204th pick / 1985"
