"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Phil Simms",25,"1",13,"193 for 402, 2,321 yards, 15 td, 19 int, & 36 rushes for 190 yards and 1 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Billy Taylor",24,"2",10,"147 rushes for 580 yards, 4 td, & 33 catches for 253 yards and 0 td","New York Giants / 4th / 90th pick / 1978"
"4","FB","Bo Matthews",29,"6",7,"64 rushes for 180 yards, 0 td, & 19 catches for 86 yards and 0 td","San Diego Chargers / 1st / 2nd pick / 1974"
"5","WR","Earnest Gray",23,"1",16,"52 catches for 777 yards, 10 td","New York Giants / 2nd / 36th pick / 1979"
"6","WR","Danny Pittman",22,"Rook",7,"25 catches for 308 yards, 0 td, & 1 rush for -7 yards and 0 td","New York Giants / 4th / 90th pick / 1980"
"7","TE","Gary Shirk",30,"4",14,"21 catches for 211 yards, 1 td",""
"8","LT","Brad Benson",25,"2",14,"","New England Patriots / 8th / 219th pick / 1977"
"9","LG","Roy Simmons",24,"1",16,"1 fumble recovered","New York Giants / 8th / 201st pick / 1979"
"10","C","Jim Clack",33,"9",16,"",""
"11","RG","J.T. Turner",27,"3",15,"",""
"12","RT","Gordon King",24,"2",9,"","New York Giants / 1st / 10th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","George Martin",27,"5",16,"0 interceptions, 1 fumble recovered","New York Giants / 11th / 262nd pick / 1975"
"15","NT","Curtis McGriff",22,"Rook",11,"",""
"16","RDE","Gary Jeter",25,"3",16,"0 interceptions, 3 fumbles recovered","New York Giants / 1st / 5th pick / 1977"
"17","LOLB","Brad Van Pelt*",29,"7",14,"3 interceptions, 3 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"18","LILB","Frank Marion",29,"3",7,"1 interception, 1 fumble recovered",""
"19","RILB","Harry Carson",27,"4",8,"0 interceptions, 1 fumble recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","John Skorupan",29,"7",10,"0 interceptions, 2 fumbles recovered","Buffalo Bills / 6th / 136th pick / 1973"
"21","LCB","Mark Haynes",22,"Rook",11,"1 interception, 0 fumbles recovered","New York Giants / 1st / 8th pick / 1980"
"22","RCB","Mike Dennis",22,"Rook",10,"5 interceptions, 0 fumbles recovered",""
"23","SS","Beasley Reece",26,"4",14,"3 interceptions, 2 fumbles recovered","Dallas Cowboys / 9th / 264th pick / 1976"
"24","FS","Gary Woolford",26,"Rook",8,"2 interceptions, 1 fumble recovered","Houston Oilers / 6th / 148th pick / 1977"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Danelo",27,"5",0,"16 of 24 field goals & 27 of 28 extra points","Miami Dolphins / 10th / 257th pick / 1975"
"27","P","Dave Jennings*+",28,"6",0,"94 punts for a 44.8 average, 0 blocked",""
"28","PR","Alvin Garrett",24,"Rook",0,"35 punt returns for a 8.2 average and 0 td","San Diego Chargers / 9th / 237th pick / 1979"
"29","KR","Alvin Garrett",24,"Rook",0,"28 kick returns for a 18.8 average and 0 td","San Diego Chargers / 9th / 237th pick / 1979"
