"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matthew Stafford",23,"2",16,"421 for 663, 5,038 yards, 41 td, 16 int, & 22 rushes for 78 yards and 0 td","Detroit Lions / 1st / 1st pick / 2009"
"3","WR","Nate Burleson",30,"8",11,"73 catches for 757 yards, 3 td, & 11 rushes for 85 yards and 0 td","Minnesota Vikings / 3rd / 71st pick / 2003"
"4","WR","Calvin Johnson*+",26,"4",16,"96 catches for 1,681 yards, 16 td, & 1 rush for 11 yards and 0 td","Detroit Lions / 1st / 2nd pick / 2007"
"5","WR","Titus Young",22,"Rook",9,"48 catches for 607 yards, 6 td, & 2 rushes for 15 yards and 0 td","Detroit Lions / 2nd / 44th pick / 2011"
"6","TE","Brandon Pettigrew",26,"2",16,"83 catches for 777 yards, 5 td","Detroit Lions / 1st / 20th pick / 2009"
"7","LT","Jeff Backus",34,"10",16,"1 fumble recovered","Detroit Lions / 1st / 18th pick / 2001"
"8","LG","Rob Sims",28,"5",16,"1 fumble recovered","Seattle Seahawks / 4th / 128th pick / 2006"
"9","C","Dominic Raiola",33,"10",16,"","Detroit Lions / 2nd / 50th pick / 2001"
"10","RG","Stephen Peterman",29,"6",16,"","Dallas Cowboys / 3rd / 83rd pick / 2004"
"11","RT","Gosder Cherilus",27,"3",15,"","Detroit Lions / 1st / 17th pick / 2008"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Cliff Avril",25,"3",16,"","Detroit Lions / 3rd / 92nd pick / 2008"
"14","DE","Kyle Vanden Bosch",33,"10",16,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"15","DT","Ndamukong Suh",24,"1",14,"","Detroit Lions / 1st / 2nd pick / 2010"
"16","DT","Corey Williams",31,"7",15,"","Green Bay Packers / 6th / 179th pick / 2004"
"17","MLB","Stephen Tulloch",26,"5",16,"3.0 sacks, 2 interceptions, 3 fumbles recovered","Tennessee Titans / 4th / 116th pick / 2006"
"18","LB","Justin Durant",26,"4",12,"","Jacksonville Jaguars / 2nd / 48th pick / 2007"
"19","LB","DeAndre Levy",24,"2",16,"","Detroit Lions / 3rd / 76th pick / 2009"
"20","LCB","Chris Houston",27,"4",13,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 41st pick / 2007"
"21","RCB","Eric Wright",26,"4",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 53rd pick / 2007"
"22","SS","Amari Spievey",23,"1",15,"1.0 sacks, 3 interceptions, 1 fumble recovered","Detroit Lions / 3rd / 66th pick / 2010"
"23","FS","Louis Delmas",24,"2",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 33rd pick / 2009"
