"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Neil Lomax",26,"4",16,"265 for 471, 3,214 yards, 18 td, 12 int, & 32 rushes for 125 yards and 0 td","St. Louis Cardinals / 2nd / 33rd pick / 1981"
"3","RB","Ottis Anderson",28,"6",8,"117 rushes for 479 yards, 4 td, & 23 catches for 225 yards and 0 td","St. Louis Cardinals / 1st / 8th pick / 1979"
"4","FB","Earl Ferrell",27,"3",9,"46 rushes for 208 yards, 2 td, & 25 catches for 277 yards and 2 td","St. Louis Cardinals / 5th / 125th pick / 1982"
"5","WR","Roy Green",28,"6",13,"50 catches for 693 yards, 5 td, & 1 rush for 2 yards and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","Pat Tilley",32,"9",16,"49 catches for 726 yards, 6 td","St. Louis Cardinals / 4th / 114th pick / 1976"
"7","TE","Doug Marsh",27,"5",16,"37 catches for 355 yards, 1 td","St. Louis Cardinals / 2nd / 33rd pick / 1980"
"8","LT","Luis Sharpe",25,"3",16,"","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Doug Dawson",24,"1",16,"1 fumble recovered","St. Louis Cardinals / 2nd / 45th pick / 1984"
"10","C","Randy Clark",28,"5",16,"","Chicago Bears / 8th / 215th pick / 1980"
"11","RG","Joe Bostic",28,"6",16,"","St. Louis Cardinals / 3rd / 64th pick / 1979"
"12","RT","Tootie Robbins",27,"3",11,"1 fumble recovered","St. Louis Cardinals / 4th / 90th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Baker",29,"7",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 40th pick / 1978"
"15","LDT","David Galloway",26,"3",16,"3.5 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 2nd / 38th pick / 1982"
"16","RDT","Mark Duda",24,"2",16,"5.5 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 96th pick / 1983"
"17","RDE","Curtis Greer",28,"5",15,"7.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 6th pick / 1980"
"18","LLB","Niko Noga",23,"1",11,"1.0 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Cardinals / 8th / 201st pick / 1984"
"19","MLB","E.J. Junior*",26,"4",16,"2.0 sacks, 5 interceptions, 0 fumbles recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"20","RLB","Freddie Joe Nunn",23,"Rook",16,"3.0 sacks, 0 interceptions, 2 fumbles recovered","St. Louis Cardinals / 1st / 18th pick / 1985"
"21","LCB","Cedric Mack",25,"2",14,"0.0 sacks, 2 interceptions, 2 fumbles recovered","St. Louis Cardinals / 2nd / 44th pick / 1983"
"22","RCB","Wayne Smith",28,"5",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 11th / 278th pick / 1980"
"23","SS","Leonard Smith",25,"2",16,"3.0 sacks, 2 interceptions, 3 fumbles recovered","St. Louis Cardinals / 1st / 17th pick / 1983"
"24","FS","Lonnie Young",22,"Rook",10,"0.0 sacks, 3 interceptions, 1 fumble recovered","St. Louis Cardinals / 12th / 325th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Neil O'Donoghue",32,"8",0,"10 of 18 field goals & 19 of 19 extra points","Buffalo Bills / 5th / 127th pick / 1977"
"27","P","Carl Birdsong",26,"4",0,"85 punts for a 41.7 average, 2 blocked",""
"28","PR","J.T. Smith",30,"7",5,"26 punt returns for a 10.9 average and 0 td",""
"29","KR","Clyde Duncan",24,"1",0,"28 kick returns for a 19.6 average and 0 td","St. Louis Cardinals / 1st / 17th pick / 1984"
