"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jay Cutler",27,"4",15,"261 for 432, 3,274 yards, 23 td, 16 int, & 50 rushes for 232 yards and 1 td","Denver Broncos / 1st / 11th pick / 2006"
"3","RB","Matt Forte",25,"2",16,"237 rushes for 1,069 yards, 6 td, & 51 catches for 547 yards and 3 td","Chicago Bears / 2nd / 44th pick / 2008"
"4","FB","Brandon Manumaleuna",30,"9",13,"0 rushes for 0 yards, 0 td, & 5 catches for 43 yards and 1 td","St. Louis Rams / 4th / 129th pick / 2001"
"5","WR","Devin Hester*+",28,"4",13,"40 catches for 475 yards, 4 td, & 7 rushes for 30 yards and 0 td","Chicago Bears / 2nd / 57th pick / 2006"
"6","WR","Johnny Knox",24,"1",16,"51 catches for 960 yards, 5 td, & 1 rush for 2 yards and 0 td","Chicago Bears / 5th / 140th pick / 2009"
"7","TE","Greg Olsen",25,"3",13,"41 catches for 404 yards, 5 td","Chicago Bears / 1st / 31st pick / 2007"
"8","LT","Frank Omiyale",28,"4",16,"","Atlanta Falcons / 5th / 163rd pick / 2005"
"9","LG","Chris Williams",25,"2",13,"1 fumble recovered","Chicago Bears / 1st / 14th pick / 2008"
"10","C","Olin Kreutz",33,"12",16,"1 fumble recovered","Chicago Bears / 3rd / 64th pick / 1998"
"11","RG","Roberto Garza",31,"9",14,"","Atlanta Falcons / 4th / 99th pick / 2001"
"12","RT","J'Marcus Webb",22,"Rook",12,"","Chicago Bears / 7th / 218th pick / 2010"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Israel Idonije",30,"6",15,"",""
"15","DE","Julius Peppers*+",30,"8",16,"","Carolina Panthers / 1st / 2nd pick / 2002"
"16","DT","Matt Toeaina",26,"3",10,"","Cincinnati Bengals / 6th / 187th pick / 2007"
"17","NT","Anthony Adams",30,"7",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 57th pick / 2003"
"18","MLB","Brian Urlacher*",32,"10",16,"4.0 sacks, 1 interception, 2 fumbles recovered","Chicago Bears / 1st / 9th pick / 2000"
"19","LB","Lance Briggs*",30,"7",15,"","Chicago Bears / 3rd / 68th pick / 2003"
"20","LB","Pisa Tinoisamoa",29,"7",10,"","St. Louis Rams / 2nd / 43rd pick / 2003"
"21","LCB","Tim Jennings",27,"4",13,"0.0 sacks, 1 interception, 1 fumble recovered","Indianapolis Colts / 2nd / 62nd pick / 2006"
"22","RCB","Charles Tillman",29,"7",16,"0.0 sacks, 5 interceptions, 3 fumbles recovered","Chicago Bears / 2nd / 35th pick / 2003"
"23","SS","Danieal Manning",28,"4",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 2nd / 42nd pick / 2006"
"24","FS","Chris Harris",28,"5",16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Chicago Bears / 6th / 181st pick / 2005"
