"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jon Kitna",31,"6",16,"324 for 520, 3,591 yards, 26 td, 15 int, & 38 rushes for 113 yards and 0 td",""
"3","RB","Corey Dillon",29,"6",11,"138 rushes for 541 yards, 2 td, & 11 catches for 71 yards and 0 td","Cincinnati Bengals / 2nd / 43rd pick / 1997"
"4","FB","Jeremi Johnson",23,"Rook",13,"15 rushes for 41 yards, 1 td, & 15 catches for 82 yards and 1 td","Cincinnati Bengals / 4th / 118th pick / 2003"
"5","WR","Chad Johnson*",25,"2",14,"90 catches for 1,355 yards, 10 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"6","WR","Peter Warrick",26,"3",14,"79 catches for 819 yards, 7 td, & 18 rushes for 157 yards and 0 td","Cincinnati Bengals / 1st / 4th pick / 2000"
"7","TE","Reggie Kelly",26,"4",11,"13 catches for 81 yards, 1 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"8","LT","Levi Jones",24,"1",16,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"9","T","Willie Anderson*",28,"7",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"10","T","Levi Jones",24,"1",16,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"11","LG","Eric Steinbach",23,"Rook",15,"1 fumble recovered","Cincinnati Bengals / 2nd / 33rd pick / 2003"
"12","C","Rich Braham",33,"9",15,"","Arizona Cardinals / 3rd / 76th pick / 1994"
"13","RG","Mike Goff",27,"5",16,"","Cincinnati Bengals / 3rd / 78th pick / 1998"
"14","RT","Willie Anderson*",28,"7",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"15","","Defensive Starters",NA,"",NA,"",""
"16","DE","Duane Clemons",29,"7",13,"","Minnesota Vikings / 1st / 16th pick / 1996"
"17","DE","Justin Smith",24,"2",16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"18","LDT","John Thornton",27,"4",16,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 2nd / 52nd pick / 1999"
"19","RDT","Tony Williams",28,"6",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 5th / 151st pick / 1997"
"20","MLB","Kevin Hardy",30,"7",16,"1.5 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 1st / 2nd pick / 1996"
"21","LB","Adrian Ross",28,"5",12,"",""
"22","LB","Brian Simmons",28,"5",16,"","Cincinnati Bengals / 1st / 17th pick / 1998"
"23","LCB","Jeff Burris",31,"9",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 27th pick / 1994"
"24","RCB","Tory James",30,"7",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 44th pick / 1996"
"25","SS","Rogers Beckett",26,"3",9,"3.0 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 43rd pick / 2000"
"26","FS","Mark Roman",26,"3",16,"0.5 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 2nd / 34th pick / 2000"
