"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",24,"Rook",11,"137 for 302, 1,570 yards, 8 td, 22 int, & 15 rushes for 20 yards and 1 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","O.J. Simpson",31,"9",10,"161 rushes for 593 yards, 1 td, & 21 catches for 172 yards and 2 td","Buffalo Bills / 1st / 1st pick / 1969"
"4","FB","Greg Boykin",25,"1",8,"102 rushes for 361 yards, 2 td, & 19 catches for 112 yards and 0 td","New Orleans Saints / 7th / 174th pick / 1977"
"5","WR","Kenny Harrison",25,"2",6,"16 catches for 320 yards, 0 td","San Francisco 49ers / 9th / 250th pick / 1976"
"6","WR","Freddie Solomon",25,"3",15,"31 catches for 458 yards, 2 td, & 14 rushes for 70 yards and 1 td","Miami Dolphins / 2nd / 36th pick / 1975"
"7","TE","Ken MacAfee",22,"Rook",13,"22 catches for 205 yards, 1 td","San Francisco 49ers / 1st / 7th pick / 1978"
"8","LT","John Ayers",25,"1",13,"1 fumble recovered","San Francisco 49ers / 8th / 223rd pick / 1976"
"9","LG","Ernie Hughes",23,"Rook",11,"","San Francisco 49ers / 3rd / 79th pick / 1978"
"10","C","Randy Cross",24,"2",9,"","San Francisco 49ers / 2nd / 42nd pick / 1976"
"11","RG","Walt Downing",22,"Rook",14,"1 fumble recovered","San Francisco 49ers / 2nd / 47th pick / 1978"
"12","RT","Keith Fahnhorst",26,"4",15,"1 fumble recovered","San Francisco 49ers / 2nd / 35th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Archie Reese",22,"Rook",13,"0 interceptions, 4 fumbles recovered","San Francisco 49ers / 5th / 127th pick / 1978"
"15","LDT","Jimmy Webb",26,"3",16,"0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 10th pick / 1975"
"16","RDT","Ed Galigher",28,"6",15,"0 interceptions, 3 fumbles recovered","New York Jets / 4th / 89th pick / 1972"
"17","RDE","Cedrick Hardman",30,"8",16,"0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 9th pick / 1970"
"18","LLB","Joe Harris",26,"1",16,"0 interceptions, 3 fumbles recovered","Chicago Bears / 8th / 197th pick / 1975"
"19","MLB","Dan Bunz",23,"Rook",16,"1 interception, 3 fumbles recovered","San Francisco 49ers / 1st / 24th pick / 1978"
"20","RLB","Ed Bradley",28,"6",16,"0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 88th pick / 1972"
"21","LCB","Tony Leonard",25,"2",10,"4 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 140th pick / 1976"
"22","RCB","Eddie Lewis",25,"2",16,"3 interceptions, 1 fumble recovered","San Francisco 49ers / 2nd / 57th pick / 1976"
"23","SS","Chuck Crist",27,"6",15,"6 interceptions, 1 fumble recovered",""
"24","FS","Vern Roberson",26,"1",12,"1 interception, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ray Wersching",28,"5",0,"15 of 23 field goals & 24 of 25 extra points",""
"27","P","Mike Connell",22,"Rook",0,"96 punts for a 37.3 average, 1 blocked","San Francisco 49ers / 10th / 260th pick / 1978"
"28","PR","Jack Steptoe",22,"Rook",0,"11 punt returns for a 11.7 average and 0 td",""
"29","KR","Dave Williams",24,"1",0,"34 kick returns for a 21.9 average and 1 td","Dallas Cowboys / 7th / 208th pick / 1976"
