"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Moore",27,"4",12,"210 for 347, 2,497 yards, 16 td, 9 int, & 32 rushes for 65 yards and 2 td",""
"3","RB","Reggie Bush",26,"5",15,"216 rushes for 1,086 yards, 6 td, & 43 catches for 296 yards and 1 td","New Orleans Saints / 1st / 2nd pick / 2006"
"4","FB","Charles Clay",22,"Rook",9,"0 rushes for 0 yards, 0 td, & 16 catches for 233 yards and 3 td","Miami Dolphins / 6th / 174th pick / 2011"
"5","WR","Brian Hartline",25,"2",10,"35 catches for 549 yards, 1 td, & 1 rush for 9 yards and 0 td","Miami Dolphins / 4th / 108th pick / 2009"
"6","WR","Brandon Marshall*",27,"5",16,"81 catches for 1,214 yards, 6 td, & 1 rush for 13 yards and 0 td","Denver Broncos / 4th / 119th pick / 2006"
"7","TE","Anthony Fasano",27,"5",15,"32 catches for 451 yards, 5 td","Dallas Cowboys / 2nd / 53rd pick / 2006"
"8","LT","Jake Long*",26,"3",14,"","Miami Dolphins / 1st / 1st pick / 2008"
"9","LG","Richie Incognito",28,"5",15,"1 fumble recovered","St. Louis Rams / 3rd / 81st pick / 2005"
"10","C","Mike Pouncey",22,"Rook",16,"1 fumble recovered","Miami Dolphins / 1st / 15th pick / 2011"
"11","RG","Vernon Carey",30,"7",15,"1 fumble recovered","Miami Dolphins / 1st / 19th pick / 2004"
"12","RT","Marc Colombo",33,"9",16,"","Chicago Bears / 1st / 29th pick / 2002"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Kendall Langford",25,"3",12,"","Miami Dolphins / 3rd / 66th pick / 2008"
"15","DE","Randy Starks",28,"7",15,"","Tennessee Titans / 3rd / 71st pick / 2004"
"16","NT","Paul Soliai*",28,"4",12,"","Miami Dolphins / 4th / 108th pick / 2007"
"17","LB","Kevin Burnett",29,"6",16,"","Dallas Cowboys / 2nd / 42nd pick / 2005"
"18","LB","Karlos Dansby",30,"7",16,"","Arizona Cardinals / 2nd / 33rd pick / 2004"
"19","LB","Koa Misi",24,"1",9,"","Miami Dolphins / 2nd / 40th pick / 2010"
"20","LB","Cameron Wake",29,"2",14,"",""
"21","LCB","Sean Smith",24,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 61st pick / 2009"
"22","RCB","Vontae Davis",23,"2",12,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 25th pick / 2009"
"23","SS","Yeremiah Bell",33,"7",16,"2.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 6th / 213th pick / 2003"
"24","FS","Reshad Jones",23,"1",12,"2.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 5th / 163rd pick / 2010"
