"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Hugh Millen",28,"4",13,"246 for 409, 3,073 yards, 9 td, 18 int, & 31 rushes for 92 yards and 1 td","Los Angeles Rams / 3rd / 71st pick / 1986"
"3","RB","Leonard Russell",22,"Rook",15,"266 rushes for 959 yards, 4 td, & 18 catches for 81 yards and 0 td","New England Patriots / 1st / 14th pick / 1991"
"4","FB","Ivy Joe Hunter",25,"2",11,"18 rushes for 53 yards, 0 td, & 11 catches for 97 yards and 0 td","Indianapolis Colts / 7th / 182nd pick / 1989"
"5","WR","Irving Fryar",29,"7",15,"68 catches for 1,014 yards, 3 td, & 2 rushes for 11 yards and 0 td","New England Patriots / 1st / 1st pick / 1984"
"6","WR","Greg McMurtry",24,"1",12,"41 catches for 614 yards, 2 td","New England Patriots / 3rd / 80th pick / 1990"
"7","TE","Marv Cook*+",25,"2",16,"82 catches for 808 yards, 3 td","New England Patriots / 3rd / 63rd pick / 1989"
"8","LT","Bruce Armstrong*",26,"4",16,"","New England Patriots / 1st / 23rd pick / 1987"
"9","LG","Elbert Crawford",25,"1",16,"","Los Angeles Rams / 8th / 216th pick / 1990"
"10","C","Gene Chilton",27,"5",16,"","St. Louis Cardinals / 3rd / 59th pick / 1986"
"11","RG","Danny Villa",27,"4",10,"2 fumbles recovered","New England Patriots / 5th / 113th pick / 1987"
"12","RT","Pat Harlow",22,"Rook",16,"","New England Patriots / 1st / 11th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ray Agnew",24,"1",10,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 1st / 10th pick / 1990"
"15","NT","Tim Goad",25,"3",15,"","New England Patriots / 4th / 87th pick / 1988"
"16","RDE","Brent Williams",27,"5",16,"3.5 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 7th / 192nd pick / 1986"
"17","LOLB","Andre Tippett",32,"9",16,"8.5 sacks, 1 interception, 3 fumbles recovered","New England Patriots / 2nd / 41st pick / 1982"
"18","LILB","Eugene Lockhart",30,"7",13,"","Dallas Cowboys / 6th / 152nd pick / 1984"
"19","RILB","Vincent Brown",26,"3",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 2nd / 43rd pick / 1988"
"20","ROLB","Chris Singleton",24,"1",11,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 1st / 8th pick / 1990"
"21","LCB","Ronnie Lippett",31,"8",13,"0.0 sacks, 2 interceptions, 1 fumble recovered","New England Patriots / 8th / 214th pick / 1983"
"22","RCB","Maurice Hurst",24,"2",14,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New England Patriots / 4th / 96th pick / 1989"
"23","SS","Harry Colon",22,"Rook",14,"0.0 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 8th / 196th pick / 1991"
"24","FS","Fred Marion",32,"9",11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 5th / 112th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jason Staurovsky",28,"4",0,"13 of 19 field goals & 10 of 11 extra points",""
"27","P","Shawn McCarthy",23,"Rook",0,"66 punts for a 40.2 average, 2 blocked","Atlanta Falcons / 12th / 305th pick / 1990"
"28","PR","Jerome Henderson",22,"Rook",1,"27 punt returns for a 7.4 average and 0 td","New England Patriots / 2nd / 41st pick / 1991"
"29","KR","Jon Vaughn",21,"Rook",2,"34 kick returns for a 21.1 average and 1 td","New England Patriots / 5th / 112th pick / 1991"
