"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Warren Moon",28,"Rook",16,"259 for 450, 3,338 yards, 12 td, 14 int, & 58 rushes for 211 yards and 1 td",""
"3","RB","Larry Moriarty",26,"1",9,"189 rushes for 785 yards, 6 td, & 31 catches for 206 yards and 1 td","Houston Oilers / 5th / 114th pick / 1983"
"4","WR","Tim Smith",27,"4",14,"69 catches for 1,141 yards, 4 td","Houston Oilers / 3rd / 79th pick / 1980"
"5","WR","Herkie Walls",23,"1",10,"18 catches for 291 yards, 1 td, & 4 rushes for 20 yards and 0 td","Houston Oilers / 7th / 170th pick / 1983"
"6","TE","Chris Dressel",23,"1",16,"40 catches for 378 yards, 2 td","Houston Oilers / 3rd / 69th pick / 1983"
"7","TE","Jamie Williams",24,"1",16,"41 catches for 545 yards, 3 td","New York Giants / 3rd / 63rd pick / 1983"
"8","LT","Harvey Salem",23,"1",15,"","Houston Oilers / 2nd / 30th pick / 1983"
"9","LG","Mike Munchak*",24,"2",16,"","Houston Oilers / 1st / 8th pick / 1982"
"10","C","Bruce Matthews",23,"1",16,"","Houston Oilers / 1st / 9th pick / 1983"
"11","RG","John Schuhmacher",29,"6",10,"","Houston Oilers / 12th / 322nd pick / 1978"
"12","RT","Dean Steinkuhler",23,"Rook",10,"","Houston Oilers / 1st / 2nd pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bob Hamm",25,"1",12,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","NT","Mike Stensrud",28,"5",14,"4.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 31st pick / 1979"
"16","RDE","Jesse Baker",27,"5",16,"11.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 50th pick / 1979"
"17","LOLB","Avon Riley",26,"3",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 9th / 243rd pick / 1981"
"18","LILB","Gregg Bingham",33,"11",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 4th / 79th pick / 1973"
"19","RILB","Robert Abraham",24,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Oilers / 3rd / 77th pick / 1982"
"20","ROLB","Robert Brazile",31,"9",16,"2.0 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 1st / 6th pick / 1975"
"21","LCB","Steve Brown",24,"1",16,"0.0 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 3rd / 83rd pick / 1983"
"22","RCB","Willie Tullis",26,"3",15,"0.0 sacks, 4 interceptions, 1 fumble recovered","Houston Oilers / 8th / 217th pick / 1981"
"23","SS","Keith Bostic",23,"1",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 2nd / 42nd pick / 1983"
"24","FS","Carter Hartwig",28,"5",14,"0.0 sacks, 3 interceptions, 1 fumble recovered","Houston Oilers / 8th / 214th pick / 1979"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Cooper",24,"Rook",0,"11 of 13 field goals & 13 of 13 extra points",""
"27","P","John James",35,"12",0,"88 punts for a 39.6 average, 0 blocked",""
"28","PR","Carl Roaches",31,"4",0,"26 punt returns for a 5.8 average and 0 td","Tampa Bay Buccaneers / 14th / 377th pick / 1976"
"29","KR","Carl Roaches",31,"4",0,"30 kick returns for a 22.6 average and 0 td","Tampa Bay Buccaneers / 14th / 377th pick / 1976"
