"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Kurt Warner",38,11,15,"339 for 513, 3,753 yards, 26 td, 14 int, & 21 rushes for 10 yards and 0 td",""
"3","RB","Tim Hightower",23,1,16,"143 rushes for 598 yards, 8 td, & 63 catches for 428 yards and 0 td","Arizona Cardinals / 5th / 149th pick / 2008"
"4","WR","Anquan Boldin",29,6,15,"84 catches for 1,024 yards, 4 td, & 3 rushes for 12 yards and 1 td","Arizona Cardinals / 2nd / 54th pick / 2003"
"5","WR","Larry Fitzgerald*",26,5,16,"97 catches for 1,092 yards, 13 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"6","TE","Anthony Becht",32,9,10,"7 catches for 61 yards, 1 td","New York Jets / 1st / 27th pick / 2000"
"7","LT","Mike Gandy",30,7,12,"2 fumbles recovered","Chicago Bears / 3rd / 68th pick / 2001"
"8","LG","Reggie Wells",29,6,16,"","Arizona Cardinals / 6th / 177th pick / 2003"
"9","C","Lyle Sendlein",25,2,16,"",""
"10","RG","Deuce Lutui",26,3,16,"","Arizona Cardinals / 2nd / 41st pick / 2006"
"11","RT","Levi Brown",25,2,16,"","Arizona Cardinals / 1st / 5th pick / 2007"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Calais Campbell",23,1,15,"","Arizona Cardinals / 2nd / 50th pick / 2008"
"14","DT","Darnell Dockett*",28,5,16,"","Arizona Cardinals / 3rd / 64th pick / 2004"
"15","NT","Bryan Robinson",35,12,15,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"16","LOLB","Clark Haggans",32,9,14,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 5th / 137th pick / 2000"
"17","ROLB","Chike Okeafor",33,10,13,"4.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 89th pick / 1999"
"18","LB","Karlos Dansby",28,5,16,"","Arizona Cardinals / 2nd / 33rd pick / 2004"
"19","LB","Gerald Hayes",29,6,13,"","Arizona Cardinals / 3rd / 70th pick / 2003"
"20","LCB","Dominique Rodgers-Cromartie*",23,1,16,"0.0 sacks, 6 interceptions, 0 fumbles recovered","Arizona Cardinals / 1st / 16th pick / 2008"
"21","RCB","Bryant McFadden",28,4,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 62nd pick / 2005"
"22","SS","Adrian Wilson*+",30,8,16,"2.0 sacks, 5 interceptions, 2 fumbles recovered","Arizona Cardinals / 3rd / 64th pick / 2001"
"23","FS","Antrel Rolle*",27,4,15,"1.5 sacks, 4 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 8th pick / 2005"
