"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",28,"4",5,"131 for 223, 1,405 yards, 7 td, 11 int, & 8 rushes for 27 yards and 1 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","Dave Preston",27,"4",5,"19 rushes for 81 yards, 0 td, & 14 catches for 134 yards and 0 td","New England Patriots / 12th / 333rd pick / 1977"
"4","FB","Rick Parros",24,"1",9,"77 rushes for 277 yards, 1 td, & 37 catches for 259 yards and 2 td","Denver Broncos / 4th / 107th pick / 1980"
"5","WR","Rick Upchurch*+",30,"7",8,"26 catches for 407 yards, 3 td, & 2 rushes for -10 yards and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"6","WR","Steve Watson",25,"3",9,"36 catches for 555 yards, 2 td, & 1 rush for -4 yards and 0 td",""
"7","TE","Riley Odoms",32,"10",6,"8 catches for 82 yards, 0 td","Denver Broncos / 1st / 5th pick / 1972"
"8","LT","Claudie Minor",31,"8",7,"","Denver Broncos / 3rd / 68th pick / 1974"
"9","LG","Tom Glassic",28,"6",9,"1 fumble recovered","Denver Broncos / 1st / 15th pick / 1976"
"10","C","Bill Bryan",27,"5",9,"","Denver Broncos / 4th / 101st pick / 1977"
"11","RG","Dave Studdard",27,"3",9,"","Baltimore Colts / 9th / 245th pick / 1978"
"12","RT","Ken Lanier",23,"1",9,"1 fumble recovered","Denver Broncos / 5th / 125th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Barney Chavous",31,"9",9,"5.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 36th pick / 1973"
"15","NT","Rubin Carter",30,"7",6,"","Denver Broncos / 5th / 121st pick / 1975"
"16","RDE","Rulon Jones",24,"2",9,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 42nd pick / 1980"
"17","LOLB","Jim Ryan",25,"3",9,"",""
"18","LILB","Larry Evans",29,"6",9,"","Denver Broncos / 14th / 390th pick / 1976"
"19","RILB","Randy Gradishar*",30,"8",9,"2.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 14th pick / 1974"
"20","ROLB","Tom Jackson",31,"9",9,"1.0 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 4th / 88th pick / 1973"
"21","LCB","Louis Wright",29,"7",9,"1.0 sacks, 2 interceptions, 1 fumble recovered","Denver Broncos / 1st / 17th pick / 1975"
"22","RCB","Aaron Kyle",28,"6",9,"0.0 sacks, 3 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 27th pick / 1976"
"23","SS","Dennis Smith",23,"1",8,"2.0 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 1st / 15th pick / 1981"
"24","FS","Mike Harden",23,"2",4,"0.0 sacks, 2 interceptions, 1 fumble recovered","Denver Broncos / 5th / 131st pick / 1980"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rich Karlis",23,"Rook",0,"11 of 13 field goals & 15 of 16 extra points",""
"27","P","Luke Prestridge*+",26,"3",0,"45 punts for a 45.0 average, 0 blocked","Denver Broncos / 7th / 188th pick / 1979"
"28","PR","Rick Upchurch*+",30,"7",8,"15 punt returns for a 16.1 average and 2 td","Denver Broncos / 4th / 95th pick / 1975"
"29","KR","Gerald Willhite",23,"Rook",2,"17 kick returns for a 19.8 average and 0 td","Denver Broncos / 1st / 21st pick / 1982"
