"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Greg Landry",33,"11",12,"270 for 457, 2,932 yards, 15 td, 15 int, & 31 rushes for 115 yards and 0 td","Detroit Lions / 1st / 11th pick / 1968"
"3","RB","Joe Washington*",26,"2",15,"242 rushes for 884 yards, 4 td, & 82 catches for 750 yards and 3 td","San Diego Chargers / 1st / 4th pick / 1976"
"4","FB","Don Hardeman",26,"4",11,"109 rushes for 292 yards, 3 td, & 25 catches for 115 yards and 1 td","Houston Oilers / 1st / 15th pick / 1975"
"5","WR","Roger Carr",27,"5",9,"27 catches for 400 yards, 1 td","Baltimore Colts / 1st / 24th pick / 1974"
"6","WR","Glenn Doughty",32,"7",15,"35 catches for 510 yards, 2 td","Baltimore Colts / 2nd / 47th pick / 1972"
"7","TE","Reese McCall",23,"1",12,"37 catches for 536 yards, 4 td","Baltimore Colts / 1st / 25th pick / 1978"
"8","LT","Wade Griffin",25,"2",16,"1 fumble recovered",""
"9","LG","Robert Pratt",28,"5",15,"","Baltimore Colts / 3rd / 67th pick / 1974"
"10","C","Ken Mendenhall",31,"8",16,"","Atlanta Falcons / 5th / 116th pick / 1970"
"11","RG","Ken Huff",26,"4",14,"","Baltimore Colts / 1st / 3rd pick / 1975"
"12","RT","Jeff Hart",26,"4",14,"1 fumble recovered","San Francisco 49ers / 3rd / 71st pick / 1975"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Fred Cook",27,"5",16,"0 interceptions, 3 fumbles recovered","Baltimore Colts / 2nd / 32nd pick / 1974"
"15","LDT","Mike Barnes",29,"6",14,"","Baltimore Colts / 2nd / 35th pick / 1973"
"16","RDT","Herb Orvis",33,"7",13,"0 interceptions, 1 fumble recovered","Detroit Lions / 1st / 16th pick / 1972"
"17","RDE","Ron Fernandes",28,"3",7,"","Miami Dolphins / 10th / 260th pick / 1973"
"18","LLB","Sanders Shiver",25,"3",16,"4 interceptions, 1 fumble recovered","Baltimore Colts / 5th / 134th pick / 1976"
"19","MLB","Ed Simonini",25,"3",10,"","Baltimore Colts / 3rd / 81st pick / 1976"
"20","RLB","Stan White",30,"7",16,"1 interception, 1 fumble recovered","Baltimore Colts / 17th / 438th pick / 1972"
"21","LCB","Doug Nettles",28,"5",13,"2 interceptions, 0 fumbles recovered","Baltimore Colts / 5th / 129th pick / 1974"
"22","RCB","Larry Braziel",25,"Rook",9,"4 interceptions, 1 fumble recovered","Baltimore Colts / 5th / 115th pick / 1979"
"23","SS","Bruce Laird",29,"7",15,"3 interceptions, 1 fumble recovered","Baltimore Colts / 6th / 152nd pick / 1972"
"24","FS","Lyle Blackwood",28,"6",12,"4 interceptions, 2 fumbles recovered","Denver Broncos / 9th / 217th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Steve Mike-Mayer",32,"4",0,"11 of 20 field goals & 28 of 29 extra points","San Francisco 49ers / 3rd / 72nd pick / 1975"
"27","P","Bucky Dilts",26,"2",0,"99 punts for a 36.9 average, 2 blocked",""
"28","PR","Nesby Glasgow",22,"Rook",4,"44 punt returns for a 8.0 average and 1 td","Baltimore Colts / 8th / 207th pick / 1979"
"29","KR","Nesby Glasgow",22,"Rook",4,"50 kick returns for a 22.5 average and 0 td","Baltimore Colts / 8th / 207th pick / 1979"
