"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Neil Lomax",24,"2",13,"209 for 354, 2,636 yards, 24 td, 11 int, & 27 rushes for 127 yards and 2 td","St. Louis Cardinals / 2nd / 33rd pick / 1981"
"3","RB","Ottis Anderson",26,"4",15,"296 rushes for 1,270 yards, 5 td, & 54 catches for 459 yards and 1 td","St. Louis Cardinals / 1st / 8th pick / 1979"
"4","FB","Wayne Morris",29,"7",11,"75 rushes for 257 yards, 2 td, & 14 catches for 55 yards and 0 td","St. Louis Cardinals / 5th / 141st pick / 1976"
"5","WR","Roy Green*+",26,"4",15,"78 catches for 1,227 yards, 14 td, & 4 rushes for 49 yards and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
"6","WR","Pat Tilley",30,"7",16,"44 catches for 690 yards, 5 td","St. Louis Cardinals / 4th / 114th pick / 1976"
"7","TE","Doug Marsh",25,"3",16,"32 catches for 421 yards, 8 td","St. Louis Cardinals / 2nd / 33rd pick / 1980"
"8","LT","Luis Sharpe",23,"1",16,"2 fumbles recovered","St. Louis Cardinals / 1st / 16th pick / 1982"
"9","LG","Terry Stieve",29,"7",16,"","New Orleans Saints / 6th / 160th pick / 1976"
"10","C","Randy Clark",26,"3",13,"","Chicago Bears / 8th / 215th pick / 1980"
"11","RG","Joe Bostic",26,"4",14,"1 fumble recovered","St. Louis Cardinals / 3rd / 64th pick / 1979"
"12","RT","Tootie Robbins",25,"1",11,"1 fumble recovered","St. Louis Cardinals / 4th / 90th pick / 1982"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Baker",27,"5",16,"13.0 sacks, 2 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"15","LDT","Elois Grooms",30,"8",11,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 3rd / 63rd pick / 1975"
"16","RDT","David Galloway",24,"1",13,"12.0 sacks, 1 interception, 1 fumble recovered","St. Louis Cardinals / 2nd / 38th pick / 1982"
"17","RDE","Curtis Greer",26,"3",16,"16.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 6th pick / 1980"
"18","LLB","Bob Harris",23,"Rook",8,"1.0 sacks, 3 interceptions, 0 fumbles recovered","St. Louis Cardinals / 8th / 211th pick / 1983"
"19","MLB","E.J. Junior",24,"2",11,"7.5 sacks, 3 interceptions, 1 fumble recovered","St. Louis Cardinals / 1st / 5th pick / 1981"
"20","RLB","Charles Baker",26,"3",16,"","St. Louis Cardinals / 3rd / 81st pick / 1980"
"21","LCB","Lionel Washington",23,"Rook",8,"0.0 sacks, 8 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 103rd pick / 1983"
"22","RCB","Wayne Smith",26,"3",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Detroit Lions / 11th / 278th pick / 1980"
"23","SS","Lee Nelson",29,"7",16,"2.0 sacks, 1 interception, 4 fumbles recovered","St. Louis Cardinals / 15th / 420th pick / 1976"
"24","FS","Benny Perrin",24,"1",16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","St. Louis Cardinals / 3rd / 65th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Neil O'Donoghue",30,"6",0,"15 of 28 field goals & 45 of 47 extra points","Buffalo Bills / 5th / 127th pick / 1977"
"27","P","Carl Birdsong*",24,"2",0,"85 punts for a 41.5 average, 0 blocked",""
"28","PR","Stump Mitchell",24,"2",1,"38 punt returns for a 8.9 average and 0 td","St. Louis Cardinals / 9th / 226th pick / 1981"
"29","KR","Stump Mitchell",24,"2",1,"36 kick returns for a 21.6 average and 0 td","St. Louis Cardinals / 9th / 226th pick / 1981"
