"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dave Krieg*",26,"4",16,"276 for 480, 3,671 yards, 32 td, 24 int, & 46 rushes for 186 yards and 3 td",""
"3","RB","Eric Lane",25,"3",7,"80 rushes for 299 yards, 4 td, & 11 catches for 101 yards and 1 td","Seattle Seahawks / 8th / 196th pick / 1981"
"4","WR","Steve Largent*",30,"8",16,"74 catches for 1,164 yards, 12 td, & 2 rushes for 10 yards and 0 td","Houston Oilers / 4th / 117th pick / 1976"
"5","WR","Daryl Turner",23,"Rook",8,"35 catches for 715 yards, 10 td","Seattle Seahawks / 2nd / 49th pick / 1984"
"6","TE","Mike Tice",25,"3",8,"8 catches for 90 yards, 3 td",""
"7","TE","Charle Young",33,"11",13,"33 catches for 337 yards, 1 td, & 1 rush for 5 yards and 0 td","Philadelphia Eagles / 1st / 6th pick / 1973"
"8","LT","Ron Essink",26,"4",16,"","Seattle Seahawks / 10th / 265th pick / 1980"
"9","LG","Reggie McKenzie",34,"12",8,"","Buffalo Bills / 2nd / 27th pick / 1972"
"10","C","Blair Bush",28,"6",16,"","Cincinnati Bengals / 1st / 16th pick / 1978"
"11","RG","Robert Pratt",33,"10",16,"","Baltimore Colts / 3rd / 67th pick / 1974"
"12","RT","Bob Cryder",28,"6",10,"","New England Patriots / 1st / 18th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jacob Green",27,"4",16,"13.0 sacks, 0 interceptions, 4 fumbles recovered","Seattle Seahawks / 1st / 10th pick / 1980"
"15","NT","Joe Nash*+",24,"2",16,"7.0 sacks, 0 interceptions, 3 fumbles recovered",""
"16","RDE","Jeff Bryant",24,"2",16,"14.5 sacks, 1 interception, 2 fumbles recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"17","LOLB","Bruce Scholtz",26,"2",16,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 33rd pick / 1982"
"18","LILB","Shelton Robinson",24,"2",16,"0.5 sacks, 0 interceptions, 4 fumbles recovered",""
"19","RILB","Keith Butler",28,"6",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 36th pick / 1978"
"20","ROLB","Greg Gaines",26,"3",11,"3.5 sacks, 1 interception, 0 fumbles recovered",""
"21","LCB","Keith Simpson",28,"6",15,"2.0 sacks, 4 interceptions, 2 fumbles recovered","Seattle Seahawks / 1st / 9th pick / 1978"
"22","RCB","Dave Brown*",31,"9",16,"0.0 sacks, 8 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 26th pick / 1975"
"23","SS","Kenny Easley*+",25,"3",16,"0.0 sacks, 10 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 4th pick / 1981"
"24","FS","John Harris",28,"6",16,"1.0 sacks, 6 interceptions, 1 fumble recovered","Seattle Seahawks / 7th / 173rd pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson*+",24,"2",0,"20 of 24 field goals & 50 of 51 extra points",""
"27","P","Jeff West",31,"9",0,"95 punts for a 37.5 average, 0 blocked","Cincinnati Bengals / 5th / 122nd pick / 1975"
"28","PR","Kenny Easley*+",25,"3",16,"16 punt returns for a 12.1 average and 0 td","Seattle Seahawks / 1st / 4th pick / 1981"
"29","KR","Zachary Dixon",28,"5",2,"25 kick returns for a 17.8 average and 0 td","Denver Broncos / 11th / 297th pick / 1979"
