"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Warren Moon*",34,6,15,"362 for 584, 4,689 yards, 33 td, 13 int, & 55 rushes for 215 yards and 2 td",""
"3","RB","Lorenzo White",24,2,16,"168 rushes for 702 yards, 8 td, & 39 catches for 368 yards and 4 td","Houston Oilers / 1st / 22nd pick / 1988"
"4","WR","Curtis Duncan",25,3,16,"66 catches for 785 yards, 1 td","Houston Oilers / 10th / 258th pick / 1987"
"5","WR","Ernest Givins*",26,4,16,"72 catches for 979 yards, 9 td, & 3 rushes for 65 yards and 0 td","Houston Oilers / 2nd / 34th pick / 1986"
"6","WR","Drew Hill*",34,11,16,"74 catches for 1,019 yards, 5 td","Los Angeles Rams / 12th / 328th pick / 1979"
"7","WR","Haywood Jeffires",26,3,16,"74 catches for 1,048 yards, 8 td","Houston Oilers / 1st / 20th pick / 1987"
"8","LT","Don Maggs",29,4,16,"","Houston Oilers / 2nd / 29th pick / 1984 Supp"
"9","LG","Mike Munchak*",30,8,16,"","Houston Oilers / 1st / 8th pick / 1982"
"10","C","Jay Pennison",29,4,15,"",""
"11","RG","Bruce Matthews*+",29,7,16,"1 fumble recovered","Houston Oilers / 1st / 9th pick / 1983"
"12","RT","David Williams",24,1,9,"1 fumble recovered","Houston Oilers / 1st / 23rd pick / 1989"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","William Fuller",28,4,16,"8.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15","LDT","Ray Childress*",28,5,16,"8.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 1st / 3rd pick / 1985"
"16","RDT","Doug Smith",30,5,13,"2.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 29th pick / 1984"
"17","RDE","Sean Jones",28,6,16,"12.5 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 2nd / 51st pick / 1984"
"18","LLB","John Grimsley",28,6,13,"0.0 sacks, 0 interceptions, 3 fumbles recovered","Houston Oilers / 6th / 141st pick / 1984"
"19","MLB","Al Smith",26,3,15,"1.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 6th / 147th pick / 1987"
"20","RLB","Johnny Meads",29,6,16,"2.5 sacks, 1 interception, 0 fumbles recovered","Houston Oilers / 3rd / 58th pick / 1984"
"21","LCB","Cris Dishman",25,2,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Richard Johnson",27,5,16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Houston Oilers / 1st / 11th pick / 1985"
"23","SS","Bubba McDowell",24,1,15,"0.5 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 3rd / 77th pick / 1989"
"24","FS","Terry Kinard",31,7,16,"0.0 sacks, 4 interceptions, 1 fumble recovered","New York Giants / 1st / 10th pick / 1983"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Teddy Garcia",26,2,0,"14 of 20 field goals & 26 of 28 extra points","New England Patriots / 4th / 100th pick / 1988"
"27","P","Greg Montgomery",26,2,0,"34 punts for a 45.0 average, 0 blocked","Houston Oilers / 3rd / 72nd pick / 1988"
"28","PR","Gerald McNeil",28,4,0,"30 punt returns for a 5.7 average and 0 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
"29","KR","Gerald McNeil",28,4,0,"27 kick returns for a 20.4 average and 0 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
