"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","J.P. Losman",25,"2",16,"268 for 429, 3,051 yards, 19 td, 14 int, & 38 rushes for 140 yards and 1 td","Buffalo Bills / 1st / 22nd pick / 2004"
"3","RB","Willis McGahee",25,"2",14,"259 rushes for 990 yards, 6 td, & 18 catches for 156 yards and 0 td","Buffalo Bills / 1st / 23rd pick / 2003"
"4","FB","Daimon Shelton",34,"9",10,"0 rushes for 0 yards, 0 td, & 7 catches for 35 yards and 0 td","Jacksonville Jaguars / 6th / 184th pick / 1997"
"5","WR","Lee Evans",25,"2",15,"82 catches for 1,292 yards, 8 td","Buffalo Bills / 1st / 13th pick / 2004"
"6","WR","Peerless Price",30,"7",15,"49 catches for 402 yards, 3 td, & 5 rushes for 18 yards and 0 td","Buffalo Bills / 2nd / 53rd pick / 1999"
"7","TE","Robert Royal",27,"3",15,"23 catches for 233 yards, 3 td, & 1 rush for -9 yards and 0 td","Washington Redskins / 5th / 160th pick / 2002"
"8","LT","Jason Peters",24,"2",16,"1 fumble recovered",""
"9","LG","Mike Gandy",27,"4",16,"","Chicago Bears / 3rd / 68th pick / 2001"
"10","C","Melvin Fowler",27,"4",16,"1 fumble recovered","Cleveland Browns / 3rd / 76th pick / 2002"
"11","RG","Duke Preston",24,"1",8,"","Buffalo Bills / 4th / 122nd pick / 2005"
"12","RG","Chris Villarrial",33,"10",8,"","Chicago Bears / 5th / 152nd pick / 1996"
"13","RT","Terrance Pennington",23,"Rook",9,"","Buffalo Bills / 7th / 216th pick / 2006"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Chris Kelsay",27,"3",16,"","Buffalo Bills / 2nd / 48th pick / 2003"
"16","DE","Aaron Schobel*",29,"5",16,"","Buffalo Bills / 2nd / 46th pick / 2001"
"17","LDT","Larry Tripplett",27,"4",16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 2nd / 42nd pick / 2002"
"18","RDT","Kyle Williams",23,"Rook",11,"","Buffalo Bills / 5th / 134th pick / 2006"
"19","MLB","London Fletcher",31,"8",16,"2.0 sacks, 4 interceptions, 1 fumble recovered",""
"20","LB","Angelo Crowell",25,"3",12,"","Buffalo Bills / 3rd / 94th pick / 2003"
"21","LB","Takeo Spikes",30,"8",11,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"22","LCB","Terrence McGee",26,"3",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 111th pick / 2003"
"23","RCB","Nate Clements",27,"5",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 21st pick / 2001"
"24","SS","Donte Whitner",21,"Rook",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 1st / 8th pick / 2006"
"25","FS","Ko Simpson",23,"Rook",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 4th / 105th pick / 2006"
