"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Carlos Hyde",25,"2",12,"204 rushes for 950 yards, 6 td, & 24 catches for 139 yards and 2 td","San Francisco 49ers / 2nd / 57th pick / 2014"
"3","WR","Jeremy Kerley",28,"5",12,"53 catches for 544 yards, 3 td","New York Jets / 5th / 153rd pick / 2011"
"4","WR","Quinton Patton",26,"3",14,"37 catches for 408 yards, 0 td","San Francisco 49ers / 4th / 128th pick / 2013"
"5","WR","Torrey Smith",27,"5",12,"20 catches for 267 yards, 3 td","Baltimore Ravens / 2nd / 58th pick / 2011"
"6","TE","Vance McDonald",26,"3",11,"24 catches for 391 yards, 4 td","San Francisco 49ers / 2nd / 55th pick / 2013"
"7","OL","Trenton Brown",23,"1",14,"","San Francisco 49ers / 7th / 244th pick / 2015"
"8","T","Joe Staley",32,"9",12,"","San Francisco 49ers / 1st / 28th pick / 2007"
"9","G","Zane Beadles",30,"6",14,"","Denver Broncos / 2nd / 45th pick / 2010"
"10","C","Daniel Kilgore",29,"5",13,"","San Francisco 49ers / 5th / 163rd pick / 2011"
"11","","Defensive Starters",NA,"",NA,"",""
"12","DL","DeForest Buckner",22,"Rook",13,"","San Francisco 49ers / 1st / 7th pick / 2016"
"13","DT","Quinton Dial",26,"3",10,"","San Francisco 49ers / 5th / 157th pick / 2013"
"14","LB","Nick Bellore",27,"5",10,"",""
"15","LB","Ahmad Brooks",32,"10",13,"","Cincinnati Bengals / 3rd / 2006 Supp"
"16","LB","Eli Harold",22,"1",11,"","San Francisco 49ers / 3rd / 79th pick / 2015"
"17","LB","Gerald Hodges",25,"3",10,"","Minnesota Vikings / 4th / 120th pick / 2013"
"18","CB","Tramaine Brock",28,"6",14,"",""
"19","S","Antoine Bethea",32,"10",14,"0.0 sacks, 1 interception, 1 fumble recovered","Indianapolis Colts / 6th / 207th pick / 2006"
"20","S","Eric Reid",25,"3",10,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 1st / 18th pick / 2013"
"21","DB","Jimmie Ward",25,"2",10,"","San Francisco 49ers / 1st / 30th pick / 2014"
