"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Harbaugh",29,"5",13,"202 for 358, 2,486 yards, 13 td, 12 int, & 47 rushes for 272 yards and 1 td","Chicago Bears / 1st / 26th pick / 1987"
"3","RB","Neal Anderson",28,"6",11,"156 rushes for 582 yards, 5 td, & 42 catches for 399 yards and 6 td","Chicago Bears / 1st / 27th pick / 1986"
"4","FB","Brad Muster",27,"4",16,"98 rushes for 414 yards, 3 td, & 34 catches for 389 yards and 2 td","Chicago Bears / 1st / 23rd pick / 1988"
"5","WR","Wendell Davis",26,"4",15,"54 catches for 734 yards, 2 td, & 4 rushes for 42 yards and 0 td","Chicago Bears / 1st / 27th pick / 1988"
"6","WR","Tom Waddle",25,"3",12,"46 catches for 674 yards, 4 td",""
"7","TE","Keith Jennings",26,"3",14,"23 catches for 264 yards, 1 td","Dallas Cowboys / 5th / 113th pick / 1989"
"8","LT","Troy Auzenne",23,"Rook",16,"1 fumble recovered","Chicago Bears / 2nd / 49th pick / 1992"
"9","LG","Mark Bortz",31,"9",12,"","Chicago Bears / 8th / 219th pick / 1983"
"10","C","Jerry Fontenot",26,"3",16,"","Chicago Bears / 3rd / 65th pick / 1989"
"11","RG","Tom Thayer",31,"7",16,"","Chicago Bears / 4th / 91st pick / 1983"
"12","RT","Keith Van Horne",35,"11",16,"1 fumble recovered","Chicago Bears / 1st / 11th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Trace Armstrong",27,"3",14,"6.5 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 1st / 12th pick / 1989"
"15","LDT","Steve McMichael",35,"12",16,"10.5 sacks, 0 interceptions, 2 fumbles recovered","New England Patriots / 3rd / 73rd pick / 1980"
"16","RDT","William Perry",30,"7",14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 1st / 22nd pick / 1985"
"17","RDE","Richard Dent",32,"9",16,"8.5 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 8th / 203rd pick / 1983"
"18","LLB","Jim Morrissey",30,"7",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 11th / 302nd pick / 1985"
"19","MLB","Mike Singletary*",34,"11",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Chicago Bears / 2nd / 38th pick / 1981"
"20","RLB","John Roper",27,"3",13,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 36th pick / 1989"
"21","LCB","Donnell Woolford",26,"3",16,"0.0 sacks, 7 interceptions, 1 fumble recovered","Chicago Bears / 1st / 11th pick / 1989"
"22","RCB","Lemuel Stinson",26,"4",11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 6th / 161st pick / 1988"
"23","SS","Shaun Gayle",30,"8",11,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Chicago Bears / 10th / 271st pick / 1984"
"24","FS","Mark Carrier",24,"2",14,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 6th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Kevin Butler",30,"7",0,"19 of 26 field goals & 34 of 34 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Chris Gardocki",22,"1",0,"79 punts for a 42.9 average, 0 blocked","Chicago Bears / 3rd / 78th pick / 1991"
"28","PR","Donnell Woolford",26,"3",16,"12 punt returns for a 10.6 average and 0 td","Chicago Bears / 1st / 11th pick / 1989"
"29","KR","Darren Lewis",24,"1",5,"23 kick returns for a 22.2 average and 1 td","Chicago Bears / 6th / 161st pick / 1991"
