"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rich Gannon",33,"11",10,"206 for 354, 2,305 yards, 10 td, 6 int, & 44 rushes for 168 yards and 3 td","New England Patriots / 4th / 98th pick / 1987"
"3","RB","Donnell Bennett",26,"4",10,"148 rushes for 527 yards, 5 td, & 16 catches for 91 yards and 1 td","Kansas City Chiefs / 2nd / 58th pick / 1994"
"4","FB","Kimble Anders",32,"7",15,"58 rushes for 230 yards, 1 td, & 64 catches for 462 yards and 2 td",""
"5","WR","Derrick Alexander",27,"4",14,"54 catches for 992 yards, 4 td","Cleveland Browns / 1st / 29th pick / 1994"
"6","WR","Andre Rison",31,"9",13,"40 catches for 542 yards, 5 td, & 2 rushes for 12 yards and 0 td","Indianapolis Colts / 1st / 22nd pick / 1989"
"7","TE","Tony Gonzalez",22,"1",16,"59 catches for 621 yards, 2 td","Kansas City Chiefs / 1st / 13th pick / 1997"
"8","LT","Jeff Criswell",34,"11",14,"",""
"9","LG","Glenn Parker",32,"8",15,"1 fumble recovered","Buffalo Bills / 3rd / 69th pick / 1990"
"10","C","Tim Grunhard",30,"8",16,"","Kansas City Chiefs / 2nd / 40th pick / 1990"
"11","RG","Will Shields*",27,"5",16,"1 fumble recovered","Kansas City Chiefs / 3rd / 74th pick / 1993"
"12","RT","Victor Riley",24,"Rook",15,"1 fumble recovered","Kansas City Chiefs / 1st / 27th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Leslie O'Neal",34,"12",13,"4.5 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"15","NT","Tom Barndt",26,"2",16,"3.5 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 6th / 207th pick / 1995"
"16","RDE","Chester McGlockton",29,"6",9,"1.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Raiders / 1st / 16th pick / 1992"
"17","LOLB","Derrick Thomas",31,"9",10,"12.0 sacks, 0 interceptions, 2 fumbles recovered","Kansas City Chiefs / 1st / 4th pick / 1989"
"18","LILB","Wayne Simmons",29,"5",10,"","Green Bay Packers / 1st / 15th pick / 1993"
"19","RILB","Donnie Edwards",25,"2",15,"6.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 4th / 98th pick / 1996"
"20","ROLB","Anthony Davis",29,"5",16,"4.5 sacks, 2 interceptions, 0 fumbles recovered","Houston Oilers / 11th / 301st pick / 1992"
"21","LCB","Mark McMillian",28,"6",10,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 10th / 272nd pick / 1992"
"22","RCB","James Hasty",33,"10",14,"1.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Reggie Tongue",25,"2",15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"24","FS","Jerome Woods",25,"2",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 28th pick / 1996"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Pete Stoyanovich",31,"9",0,"27 of 32 field goals & 34 of 34 extra points","Miami Dolphins / 8th / 203rd pick / 1989"
"27","P","Louie Aguiar",32,"7",0,"75 punts for a 43.0 average, 1 blocked",""
"28","PR","Tamarick Vanover",24,"3",0,"27 punt returns for a 9.8 average and 0 td","Kansas City Chiefs / 3rd / 81st pick / 1995"
"29","KR","Tamarick Vanover",24,"3",0,"41 kick returns for a 23.3 average and 0 td","Kansas City Chiefs / 3rd / 81st pick / 1995"
