"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Brad Johnson*",34,8,13,"281 for 451, 3,049 yards, 22 td, 6 int, & 13 rushes for 30 yards and 0 td","Minnesota Vikings / 9th / 227th pick / 1992"
"3","RB","Michael Pittman",27,4,15,"204 rushes for 718 yards, 1 td, & 59 catches for 477 yards and 0 td","Arizona Cardinals / 4th / 95th pick / 1998"
"4","FB","Mike Alstott*",29,6,9,"146 rushes for 548 yards, 5 td, & 35 catches for 242 yards and 2 td","Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"5","WR","Keyshawn Johnson",30,6,16,"76 catches for 1,088 yards, 5 td","New York Jets / 1st / 1st pick / 1996"
"6","WR","Keenan McCardell",32,10,14,"61 catches for 670 yards, 6 td, & 1 rush for 3 yards and 0 td","Washington Redskins / 12th / 326th pick / 1991"
"7","TE","Ken Dilger",31,7,15,"34 catches for 329 yards, 2 td","Indianapolis Colts / 2nd / 48th pick / 1995"
"8","LT","Roman Oben",30,6,16,"1 fumble recovered","New York Giants / 3rd / 66th pick / 1996"
"9","LG","Kerry Jenkins",29,5,15,"2 fumbles recovered",""
"10","C","Jeff Christy",33,9,16,"1 fumble recovered","Phoenix Cardinals / 4th / 91st pick / 1992"
"11","RG","Cosey Coleman",24,2,15,"","Tampa Bay Buccaneers / 2nd / 51st pick / 2000"
"12","RT","Kenyatta Walker",23,1,13,"","Tampa Bay Buccaneers / 1st / 14th pick / 2001"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Simeon Rice*+",28,6,16,"","Arizona Cardinals / 1st / 3rd pick / 1996"
"15","DE","Greg Spires",28,4,16,"","New England Patriots / 3rd / 83rd pick / 1998"
"16","LDT","Warren Sapp*+",30,7,16,"7.5 sacks, 2 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","MLB","Shelton Quarles*",31,5,16,"1.0 sacks, 2 interceptions, 0 fumbles recovered",""
"18","LB","Derrick Brooks*+",29,7,16,"","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"19","LB","Alshermond Singleton",27,5,14,"","Tampa Bay Buccaneers / 4th / 128th pick / 1997"
"20","LCB","Brian Kelly",26,4,16,"1.0 sacks, 8 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 45th pick / 1998"
"21","RCB","Ronde Barber",27,5,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"22","SS","John Lynch*",31,9,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"23","FS","Dexter Jackson",25,3,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 4th / 113th pick / 1999"
