"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Craig Morton",32,"10",14,"186 for 363, 2,359 yards, 11 td, 16 int, & 22 rushes for 72 yards and 0 td","Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965"
"3","RB","Ron Johnson",28,"6",8,"116 rushes for 351 yards, 5 td, & 34 catches for 280 yards and 1 td","Cleveland Browns / 1st / 20th pick / 1969"
"4","FB","Joe Dawkins",27,"5",12,"129 rushes for 438 yards, 2 td, & 24 catches for 245 yards and 0 td","Houston Oilers / 10th / 249th pick / 1970"
"5","WR","Walker Gillette",28,"5",14,"43 catches for 600 yards, 2 td","San Diego Chargers / 1st / 15th pick / 1970"
"6","WR","Ray Rhodes",25,"1",14,"26 catches for 537 yards, 6 td, & 3 rushes for -4 yards and 0 td","New York Giants / 10th / 236th pick / 1974"
"7","TE","Bob Tucker",30,"5",14,"34 catches for 484 yards, 1 td, & 1 rush for -5 yards and 0 td",""
"8","LT","Willie Young",32,"9",7,"1 fumble recovered",""
"9","LG","Tom Mullen",24,"1",11,"","New York Giants / 2nd / 28th pick / 1974"
"10","C","Bob Hyland",30,"8",14,"","Green Bay Packers / 1st / 9th pick / 1967"
"11","RG","John Hicks",24,"1",14,"","New York Giants / 1st / 3rd pick / 1974"
"12","RT","Doug Van Horn",31,"9",14,"3 fumbles recovered","Kansas City Chiefs / 5th / 39th pick / 1966, Detroit Lions / 4th / 55th pick / 1966"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dave Gallagher",23,"1",11,"0 interceptions, 1 fumble recovered","Chicago Bears / 1st / 20th pick / 1974"
"15","LDT","Rick Dvorak",23,"1",10,"","New York Giants / 3rd / 55th pick / 1974"
"16","RDT","John Mendenhall",27,"3",8,"","New York Giants / 3rd / 55th pick / 1972"
"17","RDE","Jack Gregory",31,"8",14,"0 interceptions, 1 fumble recovered","Cleveland Browns / 9th / 139th pick / 1966"
"18","LLB","Pat Hughes",28,"5",11,"0 interceptions, 2 fumbles recovered","New York Giants / 9th / 221st pick / 1970"
"19","MLB","Brian Kelley",24,"2",14,"3 interceptions, 0 fumbles recovered","New York Giants / 14th / 353rd pick / 1973"
"20","RLB","Brad Van Pelt",24,"2",14,"3 interceptions, 0 fumbles recovered","New York Giants / 2nd / 40th pick / 1973"
"21","LCB","Bobby Brooks",24,"1",13,"4 interceptions, 1 fumble recovered","New York Giants / 11th / 263rd pick / 1974"
"22","RCB","Jim Stienke",25,"2",11,"2 interceptions, 1 fumble recovered","Cleveland Browns / 2nd / 47th pick / 1973"
"23","SS","Clyde Powers",24,"1",14,"3 interceptions, 1 fumble recovered","New York Giants / 5th / 119th pick / 1974"
"24","FS","Spider Lockhart",32,"10",10,"1 interception, 0 fumbles recovered","New York Giants / 13th / 169th pick / 1965"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","George Hunt",26,"2",0,"6 of 11 field goals & 24 of 29 extra points","Cleveland Browns / 5th / 122nd pick / 1972"
"27","P","Dave Jennings",23,"1",0,"76 punts for a 40.9 average, 0 blocked",""
"28","PR","Rondy Colbert",21,"Rook",0,"27 punt returns for a 8.8 average and 1 td","New York Giants / 17th / 417th pick / 1975"
"29","KR","Rondy Colbert",21,"Rook",0,"17 kick returns for a 24.0 average and 0 td","New York Giants / 17th / 417th pick / 1975"
