"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Colt McCoy",24,"Rook",8,"135 for 222, 1,576 yards, 6 td, 9 int, & 28 rushes for 136 yards and 1 td","Cleveland Browns / 3rd / 85th pick / 2010"
"3","RB","Peyton Hillis",24,"2",14,"270 rushes for 1,177 yards, 11 td, & 61 catches for 477 yards and 2 td","Denver Broncos / 7th / 227th pick / 2008"
"4","WR","Mohamed Massaquoi",24,"1",14,"36 catches for 483 yards, 2 td, & 1 rush for -3 yards and 0 td","Cleveland Browns / 2nd / 50th pick / 2009"
"5","WR","Brian Robiskie",23,"1",11,"29 catches for 310 yards, 3 td","Cleveland Browns / 2nd / 36th pick / 2009"
"6","TE","Ben Watson",30,"6",16,"68 catches for 763 yards, 3 td, & 1 rush for -1 yards and 0 td","New England Patriots / 1st / 32nd pick / 2004"
"7","LT","Joe Thomas*+",26,"3",16,"","Cleveland Browns / 1st / 3rd pick / 2007"
"8","LG","Eric Steinbach",30,"7",16,"","Cincinnati Bengals / 2nd / 33rd pick / 2003"
"9","C","Alex Mack*",25,"1",16,"","Cleveland Browns / 1st / 21st pick / 2009"
"10","RG","Floyd Womack",32,"9",15,"2 fumbles recovered","Seattle Seahawks / 4th / 128th pick / 2001"
"11","RT","John St. Clair",33,"8",10,"1 fumble recovered","St. Louis Rams / 3rd / 94th pick / 2000"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kenyon Coleman",31,"8",14,"","Oakland Raiders / 5th / 147th pick / 2002"
"14","DE","Brian Schaefering",27,"1",9,"",""
"15","NT","Ahtyba Rubin",24,"2",16,"2.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 6th / 190th pick / 2008"
"16","LB","Eric Barton",33,"11",12,"","Oakland Raiders / 5th / 146th pick / 1999"
"17","LB","Scott Fujita",31,"8",9,"","Kansas City Chiefs / 5th / 143rd pick / 2002"
"18","LB","Chris Gocong",27,"3",16,"","Philadelphia Eagles / 3rd / 71st pick / 2006"
"19","LB","Matt Roth",28,"5",16,"","Miami Dolphins / 2nd / 46th pick / 2005"
"20","LCB","Eric Wright",25,"3",10,"0.0 sacks, 1 interception, 1 fumble recovered","Cleveland Browns / 2nd / 53rd pick / 2007"
"21","RCB","Sheldon Brown",31,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 2nd / 59th pick / 2002"
"22","S","Abram Elam",29,"4",15,"2.0 sacks, 2 interceptions, 2 fumbles recovered",""
"23","S","T.J. Ward",24,"Rook",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cleveland Browns / 2nd / 38th pick / 2010"
