"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Stabler",34,"9",16,"304 for 498, 3,615 yards, 26 td, 22 int, & 16 rushes for -4 yards and 0 td","Oakland Raiders / 2nd / 52nd pick / 1968"
"3","RB","Arthur Whittington",24,"1",7,"109 rushes for 397 yards, 2 td, & 19 catches for 240 yards and 0 td","Oakland Raiders / 7th / 176th pick / 1978"
"4","FB","Mark van Eeghen",27,"5",16,"223 rushes for 818 yards, 7 td, & 51 catches for 474 yards and 2 td","Oakland Raiders / 3rd / 75th pick / 1974"
"5","WR","Cliff Branch",31,"7",13,"59 catches for 844 yards, 6 td, & 1 rush for 4 yards and 0 td","Oakland Raiders / 4th / 98th pick / 1972"
"6","TE","Dave Casper*+",28,"5",12,"57 catches for 771 yards, 3 td","Oakland Raiders / 2nd / 45th pick / 1974"
"7","TE","Raymond Chester*",31,"9",13,"58 catches for 712 yards, 8 td","Oakland Raiders / 1st / 24th pick / 1970"
"8","LT","Art Shell",33,"11",11,"1 fumble recovered","Oakland Raiders / 3rd / 80th pick / 1968"
"9","LG","Gene Upshaw",34,"12",16,"1 fumble recovered","Oakland Raiders / 1st / 17th pick / 1967"
"10","C","Dave Dalby",29,"7",15,"1 fumble recovered","Oakland Raiders / 4th / 100th pick / 1972"
"11","RG","Steve Sylvester",26,"4",16,"1 fumble recovered","Oakland Raiders / 10th / 259th pick / 1975"
"12","RT","Henry Lawrence",28,"5",16,"1 fumble recovered","Oakland Raiders / 1st / 19th pick / 1974"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Pat Toomay",31,"9",11,"0 interceptions, 1 fumble recovered","Dallas Cowboys / 6th / 153rd pick / 1970"
"15","NT","Dave Pear",26,"4",16,"","Baltimore Colts / 3rd / 56th pick / 1975"
"16","RDE","Dave Browning",23,"1",16,"0 interceptions, 2 fumbles recovered","Oakland Raiders / 2nd / 54th pick / 1978"
"17","LOLB","Ted Hendricks",32,"10",16,"1 interception, 0 fumbles recovered","Baltimore Colts / 2nd / 33rd pick / 1969"
"18","LILB","Monte Johnson",28,"6",15,"1 interception, 1 fumble recovered","Oakland Raiders / 2nd / 49th pick / 1973"
"19","RILB","Phil Villapiano",30,"8",16,"0 interceptions, 4 fumbles recovered","Oakland Raiders / 2nd / 45th pick / 1971"
"20","ROLB","Rod Martin",25,"2",15,"0 interceptions, 1 fumble recovered","Oakland Raiders / 12th / 317th pick / 1977"
"21","LCB","Lester Hayes",24,"2",16,"7 interceptions, 0 fumbles recovered","Oakland Raiders / 5th / 126th pick / 1977"
"22","RCB","Henry Williams",23,"Rook",13,"3 interceptions, 1 fumble recovered","Oakland Raiders / 6th / 156th pick / 1979"
"23","SS","Mike Davis",23,"1",13,"2 interceptions, 3 fumbles recovered","Oakland Raiders / 2nd / 35th pick / 1977"
"24","FS","Jack Tatum",31,"8",16,"2 interceptions, 0 fumbles recovered","Oakland Raiders / 1st / 19th pick / 1971"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Breech",23,"Rook",0,"18 of 27 field goals & 41 of 45 extra points","Detroit Lions / 8th / 206th pick / 1978"
"27","P","Ray Guy",30,"6",0,"69 punts for a 42.6 average, 1 blocked","Oakland Raiders / 1st / 23rd pick / 1973"
"28","PR","Ira Matthews",22,"Rook",0,"32 punt returns for a 5.2 average and 0 td","Oakland Raiders / 6th / 142nd pick / 1979"
"29","KR","Ira Matthews",22,"Rook",0,"35 kick returns for a 24.9 average and 1 td","Oakland Raiders / 6th / 142nd pick / 1979"
