"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Joe Montana*",29,6,15,"303 for 494, 3,653 yards, 27 td, 13 int, & 42 rushes for 153 yards and 3 td","San Francisco 49ers / 3rd / 82nd pick / 1979"
"3","RB","Wendell Tyler",30,8,12,"171 rushes for 867 yards, 6 td, & 20 catches for 154 yards and 2 td","Los Angeles Rams / 3rd / 79th pick / 1977"
"4","FB","Roger Craig*",25,2,16,"214 rushes for 1,050 yards, 9 td, & 92 catches for 1,016 yards and 6 td","San Francisco 49ers / 2nd / 49th pick / 1983"
"5","WR","Dwight Clark",28,6,14,"54 catches for 705 yards, 10 td","San Francisco 49ers / 10th / 249th pick / 1979"
"6","WR","Freddie Solomon",32,10,12,"25 catches for 259 yards, 1 td, & 2 rushes for 4 yards and 0 td","Miami Dolphins / 2nd / 36th pick / 1975"
"7","TE","Russ Francis",32,10,16,"44 catches for 478 yards, 3 td","New England Patriots / 1st / 16th pick / 1975"
"8","LT","Bubba Paris",25,2,16,"","San Francisco 49ers / 2nd / 29th pick / 1982"
"9","LG","John Ayers",32,8,16,"","San Francisco 49ers / 8th / 223rd pick / 1976"
"10","C","Fred Quillan*",29,7,15,"","San Francisco 49ers / 7th / 175th pick / 1978"
"11","RG","Randy Cross",31,9,15,"","San Francisco 49ers / 2nd / 42nd pick / 1976"
"12","RT","Keith Fahnhorst",33,11,15,"","San Francisco 49ers / 2nd / 35th pick / 1974"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Jeff Stover",27,3,11,"10.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","NT","Michael Carter*",25,1,9,"7.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 5th / 121st pick / 1984"
"16","RDE","Dwaine Board",29,6,16,"11.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 137th pick / 1979"
"17","LOLB","Todd Shell",23,1,13,"4.0 sacks, 1 interception, 1 fumble recovered","San Francisco 49ers / 1st / 24th pick / 1984"
"18","LILB","Riki Ellison",25,2,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 5th / 117th pick / 1983"
"19","RILB","Mike Walter",25,2,14,"3.0 sacks, 1 interception, 0 fumbles recovered","Dallas Cowboys / 2nd / 50th pick / 1983"
"20","ROLB","Keena Turner",27,5,15,"6.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 2nd / 39th pick / 1980"
"21","LCB","Ronnie Lott",26,4,16,"1.5 sacks, 6 interceptions, 2 fumbles recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"22","RCB","Eric Wright*+",26,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 40th pick / 1981"
"23","SS","Carlton Williamson*",27,4,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 65th pick / 1981"
"24","FS","Dwight Hicks",29,6,16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Detroit Lions / 6th / 150th pick / 1978"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Ray Wersching",35,12,0,"13 of 21 field goals & 52 of 53 extra points",""
"27","P","Max Runager",29,6,0,"86 punts for a 39.8 average, 1 blocked","Philadelphia Eagles / 8th / 211th pick / 1979"
"28","PR","Dana McLemore",25,3,0,"38 punt returns for a 6.8 average and 0 td","San Francisco 49ers / 10th / 269th pick / 1982"
"29","KR","Carl Monroe",25,2,0,"28 kick returns for a 25.6 average and 1 td",""
