"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tim Rattay",27,"4",9,"198 for 325, 2,169 yards, 10 td, 10 int, & 12 rushes for 55 yards and 0 td","San Francisco 49ers / 7th / 212th pick / 2000"
"3","RB","Kevan Barlow",25,"3",14,"244 rushes for 822 yards, 7 td, & 35 catches for 212 yards and 0 td","San Francisco 49ers / 3rd / 80th pick / 2001"
"4","FB","Fred Beasley",30,"6",10,"9 rushes for 15 yards, 0 td, & 10 catches for 44 yards and 0 td","San Francisco 49ers / 6th / 180th pick / 1998"
"5","WR","Brandon Lloyd",23,"1",13,"43 catches for 565 yards, 6 td","San Francisco 49ers / 4th / 124th pick / 2003"
"6","WR","Cedrick Wilson",26,"3",15,"47 catches for 641 yards, 3 td, & 1 rush for 6 yards and 0 td","San Francisco 49ers / 6th / 169th pick / 2001"
"7","TE","Eric Johnson",25,"3",14,"82 catches for 825 yards, 2 td","San Francisco 49ers / 7th / 224th pick / 2001"
"8","LT","Kyle Kosier",26,"2",16,"","San Francisco 49ers / 7th / 248th pick / 2002"
"9","LG","Eric Heitmann",24,"2",16,"1 fumble recovered","San Francisco 49ers / 7th / 239th pick / 2002"
"10","C","Brock Gutierrez",31,"7",15,"1 fumble recovered",""
"11","RG","Justin Smiley",23,"Rook",9,"","San Francisco 49ers / 2nd / 46th pick / 2004"
"12","RT","Scott Gragg",32,"9",16,"","New York Giants / 2nd / 54th pick / 1995"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","John Engelberger",28,"4",15,"","San Francisco 49ers / 2nd / 35th pick / 2000"
"15","LDT","Anthony Adams",24,"1",12,"","San Francisco 49ers / 2nd / 57th pick / 2003"
"16","RDT","Bryant Young",32,"10",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 7th pick / 1994"
"17","LILB","Derek Smith",29,"7",14,"1.5 sacks, 0 interceptions, 2 fumbles recovered","Washington Redskins / 3rd / 80th pick / 1997"
"18","RILB","Jamie Winborn",25,"3",10,"4.5 sacks, 1 interception, 2 fumbles recovered","San Francisco 49ers / 2nd / 47th pick / 2001"
"19","SS","Tony Parrish",29,"6",16,"0.5 sacks, 4 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 35th pick / 1998"
"20","FS","Ronnie Heard",28,"4",14,"0.0 sacks, 1 interception, 1 fumble recovered",""
