"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Donovan McNabb*",26,3,10,"211 for 361, 2,289 yards, 17 td, 6 int, & 63 rushes for 460 yards and 6 td","Philadelphia Eagles / 1st / 2nd pick / 1999"
"3","RB","Duce Staley",27,5,16,"269 rushes for 1,029 yards, 5 td, & 51 catches for 541 yards and 3 td","Philadelphia Eagles / 3rd / 71st pick / 1997"
"4","FB","Cecil Martin",27,3,9,"1 rush for -4 yards, 0 td, & 15 catches for 126 yards and 0 td","Philadelphia Eagles / 6th / 172nd pick / 1999"
"5","WR","Todd Pinkston",25,2,15,"60 catches for 798 yards, 7 td, & 1 rush for -15 yards and 0 td","Philadelphia Eagles / 2nd / 36th pick / 2000"
"6","WR","James Thrash",27,5,16,"52 catches for 635 yards, 6 td, & 18 rushes for 126 yards and 2 td",""
"7","TE","Chad Lewis*",31,5,16,"42 catches for 398 yards, 3 td",""
"8","LT","Tra Thomas*",28,4,16,"","Philadelphia Eagles / 1st / 11th pick / 1998"
"9","LG","John Welbourn",26,3,11,"","Philadelphia Eagles / 4th / 97th pick / 1999"
"10","C","Hank Fraley",25,1,16,"",""
"11","RG","Jermane Mayberry*",29,6,16,"","Philadelphia Eagles / 1st / 25th pick / 1996"
"12","RT","Jon Runyan*",29,6,16,"","Houston Oilers / 4th / 109th pick / 1996"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Hugh Douglas*",31,7,16,"","New York Jets / 1st / 16th pick / 1995"
"15","DE","Brandon Whiting",26,4,15,"","Philadelphia Eagles / 4th / 112th pick / 1998"
"16","LDT","Corey Simon",25,2,14,"2.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 6th pick / 2000"
"17","RDT","Darwin Walker",25,2,16,"7.5 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 3rd / 71st pick / 2000"
"18","MLB","Levon Kirkland",33,10,15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 38th pick / 1992"
"19","LB","Shawn Barber",27,4,16,"","Washington Redskins / 4th / 113th pick / 1998"
"20","LB","Carlos Emmons",29,6,13,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"21","LCB","Troy Vincent*+",31,10,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 7th pick / 1992"
"22","RCB","Bobby Taylor*",29,7,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Philadelphia Eagles / 2nd / 50th pick / 1995"
"23","SS","Blaine Bishop",32,9,12,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 8th / 214th pick / 1993"
"24","FS","Brian Dawkins*+",29,6,16,"3.0 sacks, 2 interceptions, 4 fumbles recovered","Philadelphia Eagles / 2nd / 61st pick / 1996"
