"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","John Elway",32,"9",12,"174 for 316, 2,242 yards, 10 td, 17 int, & 34 rushes for 94 yards and 2 td","Baltimore Colts / 1st / 1st pick / 1983"
"3","RB","Gaston Green",26,"4",13,"161 rushes for 648 yards, 2 td, & 10 catches for 79 yards and 0 td","Los Angeles Rams / 1st / 14th pick / 1988"
"4","WR","Mark Jackson",29,"6",13,"48 catches for 745 yards, 8 td, & 3 rushes for -1 yards and 0 td","Denver Broncos / 6th / 161st pick / 1986"
"5","WR","Vance Johnson",29,"7",7,"24 catches for 294 yards, 2 td","Denver Broncos / 2nd / 31st pick / 1985"
"6","TE","Clarence Kay",31,"8",13,"7 catches for 56 yards, 0 td","Denver Broncos / 7th / 186th pick / 1984"
"7","TE","Shannon Sharpe*",24,"2",11,"53 catches for 640 yards, 2 td, & 2 rushes for -6 yards and 0 td","Denver Broncos / 7th / 192nd pick / 1990"
"8","LT","Russ Freeman",23,"Rook",16,"",""
"9","LG","Jeff Davidson",25,"2",16,"1 fumble recovered","Denver Broncos / 5th / 111th pick / 1990"
"10","C","Keith Kartz",29,"5",15,"1 fumble recovered",""
"11","RG","Doug Widell",26,"3",16,"2 fumbles recovered","Denver Broncos / 2nd / 41st pick / 1989"
"12","RT","Ken Lanier",33,"11",16,"","Denver Broncos / 5th / 125th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Brian Sochia",31,"9",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",""
"15","NT","Greg Kragen",30,"7",16,"5.5 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDE","Kenny Walker",25,"1",15,"1.5 sacks, 0 interceptions, 2 fumbles recovered","Denver Broncos / 8th / 200th pick / 1991"
"17","LOLB","Mike Croel",23,"1",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 4th pick / 1991"
"18","LILB","Karl Mecklenburg",32,"9",16,"7.5 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 12th / 310th pick / 1983"
"19","RILB","Michael Brooks*",28,"5",14,"0.0 sacks, 1 interception, 2 fumbles recovered","Denver Broncos / 3rd / 86th pick / 1987"
"20","ROLB","Simon Fletcher",30,"7",16,"16.0 sacks, 0 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 54th pick / 1985"
"21","LCB","Tyrone Braxton",28,"5",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Denver Broncos / 12th / 334th pick / 1987"
"22","RCB","Wymon Henderson",31,"5",11,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"23","SS","Dennis Smith",33,"11",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Denver Broncos / 1st / 15th pick / 1981"
"24","FS","Steve Atwater*+",26,"3",15,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Denver Broncos / 1st / 20th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","David Treadwell",27,"3",0,"20 of 24 field goals & 28 of 28 extra points",""
"27","P","Mike Horan",33,"8",0,"37 punts for a 45.4 average, 1 blocked","Atlanta Falcons / 9th / 235th pick / 1982"
"28","PR","Arthur Marshall",23,"Rook",1,"33 punt returns for a 10.6 average and 0 td",""
"29","KR","Alton Montgomery",24,"2",1,"21 kick returns for a 22.2 average and 0 td","Denver Broncos / 2nd / 52nd pick / 1990"
