"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tony Romo*",34,"10",15,"304 for 435, 3,705 yards, 34 td, 9 int, & 26 rushes for 61 yards and 0 td",""
"3","RB","DeMarco Murray*+",26,"3",16,"392 rushes for 1,845 yards, 13 td, & 57 catches for 416 yards and 0 td","Dallas Cowboys / 3rd / 71st pick / 2011"
"4","WR","Dez Bryant*+",26,"4",16,"88 catches for 1,320 yards, 16 td","Dallas Cowboys / 1st / 24th pick / 2010"
"5","WR","Terrance Williams",25,"1",16,"37 catches for 621 yards, 8 td","Dallas Cowboys / 3rd / 74th pick / 2013"
"6","TE","James Hanna",25,"2",12,"4 catches for 48 yards, 0 td","Dallas Cowboys / 6th / 186th pick / 2012"
"7","TE","Jason Witten*",32,"11",16,"64 catches for 703 yards, 5 td","Dallas Cowboys / 3rd / 69th pick / 2003"
"8","LT","Tyron Smith*+",24,"3",16,"","Dallas Cowboys / 1st / 9th pick / 2011"
"9","LG","Ronald Leary",25,"2",15,"",""
"10","C","Travis Frederick*",23,"1",16,"","Dallas Cowboys / 1st / 31st pick / 2013"
"11","RG","Zack Martin*+",24,"Rook",16,"","Dallas Cowboys / 1st / 16th pick / 2014"
"12","RT","Doug Free",30,"7",11,"","Dallas Cowboys / 4th / 122nd pick / 2007"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jeremy Mincey",31,"7",16,"","New England Patriots / 6th / 191st pick / 2006"
"15","DE","George Selvie",27,"4",13,"","St. Louis Rams / 7th / 226th pick / 2010"
"16","DT","Tyrone Crawford",25,"2",15,"","Dallas Cowboys / 3rd / 81st pick / 2012"
"17","DT","Nick Hayden",28,"6",16,"","Carolina Panthers / 6th / 181st pick / 2008"
"18","MLB","Rolando McClain",25,"4",12,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Oakland Raiders / 1st / 8th pick / 2010"
"19","LB","Bruce Carter",26,"3",8,"","Dallas Cowboys / 2nd / 40th pick / 2011"
"20","LB","Anthony Hitchens",22,"Rook",11,"","Dallas Cowboys / 4th / 119th pick / 2014"
"21","LCB","Brandon Carr",28,"6",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 5th / 140th pick / 2008"
"22","RCB","Orlando Scandrick",27,"6",14,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 5th / 143rd pick / 2008"
"23","SS","Barry Church",26,"4",16,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
"24","FS","J.J. Wilcox",23,"1",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Dallas Cowboys / 3rd / 80th pick / 2013"
