"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chris Chandler",23,"Rook",13,"129 for 233, 1,619 yards, 8 td, 12 int, & 46 rushes for 139 yards and 3 td","Indianapolis Colts / 3rd / 76th pick / 1988"
"3","RB","Eric Dickerson*+",28,"5",16,"388 rushes for 1,659 yards, 14 td, & 36 catches for 377 yards and 1 td","Los Angeles Rams / 1st / 2nd pick / 1983"
"4","WR","Bill Brooks",24,"2",16,"54 catches for 867 yards, 3 td, & 5 rushes for 62 yards and 0 td","Indianapolis Colts / 4th / 86th pick / 1986"
"5","WR","Clarence Verdin",25,"2",11,"20 catches for 437 yards, 4 td, & 8 rushes for 77 yards and 0 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
"6","TE","Pat Beach",29,"6",16,"26 catches for 235 yards, 0 td","Baltimore Colts / 6th / 140th pick / 1982"
"7","TE","Mark Boyer",26,"3",13,"27 catches for 256 yards, 2 td","Indianapolis Colts / 9th / 229th pick / 1985"
"8","LT","Chris Hinton*",27,"5",13,"","Denver Broncos / 1st / 4th pick / 1983"
"9","LG","Randy Dixon",23,"1",16,"","Indianapolis Colts / 4th / 85th pick / 1987"
"10","C","Ray Donaldson*",30,"8",16,"","Baltimore Colts / 2nd / 32nd pick / 1980"
"11","RG","Ben Utt",29,"6",16,"",""
"12","RT","Joel Patten",30,"8",13,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Donnell Thompson",30,"7",16,"3.0 sacks, 0 interceptions, 2 fumbles recovered","Baltimore Colts / 1st / 18th pick / 1981"
"15","NT","Joe Klecko",35,"11",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 6th / 144th pick / 1977"
"16","RDE","Jon Hand",25,"2",15,"5.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 1st / 4th pick / 1986"
"17","LOLB","O'Brien Alston",23,"Rook",11,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 10th / 270th pick / 1988"
"18","LILB","Fredd Young",27,"4",12,"","Seattle Seahawks / 3rd / 76th pick / 1984"
"19","RILB","Barry Krauss",31,"9",15,"0.0 sacks, 1 interception, 2 fumbles recovered","Baltimore Colts / 1st / 6th pick / 1979"
"20","ROLB","Duane Bickett",26,"3",16,"3.5 sacks, 3 interceptions, 1 fumble recovered","Indianapolis Colts / 1st / 5th pick / 1985"
"21","LCB","Willie Tullis",30,"7",9,"1.0 sacks, 4 interceptions, 3 fumbles recovered","Houston Oilers / 8th / 217th pick / 1981"
"22","RCB","Eugene Daniel",27,"4",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 8th / 205th pick / 1984"
"23","SS","Freddie Robinson",24,"1",10,"","Indianapolis Colts / 6th / 142nd pick / 1987"
"24","FS","Mike Prior",25,"3",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 7th / 176th pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Dean Biasucci",26,"4",0,"25 of 32 field goals & 39 of 40 extra points",""
"27","P","Rohn Stark",29,"6",0,"64 punts for a 43.5 average, 0 blocked","Baltimore Colts / 2nd / 34th pick / 1982"
"28","PR","Clarence Verdin",25,"2",11,"22 punt returns for a 10.9 average and 1 td","Washington Redskins / 3rd / 83rd pick / 1984 Supp"
"29","KR","Albert Bentley",28,"3",2,"39 kick returns for a 19.9 average and 0 td","Indianapolis Colts / 2nd / 35th pick / 1984 Supp"
