"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Eli Manning",24,1,16,"294 for 557, 3,762 yards, 24 td, 17 int, & 29 rushes for 80 yards and 1 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Tiki Barber*+",30,8,16,"357 rushes for 1,860 yards, 9 td, & 54 catches for 530 yards and 2 td","New York Giants / 2nd / 36th pick / 1997"
"4","FB","Jim Finn",29,5,13,"0 rushes for 0 yards, 0 td, & 13 catches for 98 yards and 0 td","Chicago Bears / 7th / 253rd pick / 1999"
"5","WR","Plaxico Burress",28,5,15,"76 catches for 1,214 yards, 7 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"6","WR","Amani Toomer",31,9,15,"60 catches for 684 yards, 7 td","New York Giants / 2nd / 34th pick / 1996"
"7","TE","Jeremy Shockey*",25,3,15,"65 catches for 891 yards, 7 td","New York Giants / 1st / 14th pick / 2002"
"8","LT","Luke Petitgout",29,6,15,"","New York Giants / 1st / 19th pick / 1999"
"9","LG","David Diehl",25,2,16,"2 fumbles recovered","New York Giants / 5th / 160th pick / 2003"
"10","C","Shaun O'Hara",28,5,16,"",""
"11","RG","Chris Snee",23,1,16,"1 fumble recovered","New York Giants / 2nd / 34th pick / 2004"
"12","RT","Kareem McKenzie",26,4,14,"2 fumbles recovered","New York Jets / 3rd / 79th pick / 2001"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Michael Strahan*",34,12,16,"","New York Giants / 2nd / 40th pick / 1993"
"15","DE","Osi Umenyiora*+",24,2,16,"","New York Giants / 2nd / 56th pick / 2003"
"16","LDT","Kendrick Clancy",27,5,15,"2.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 3rd / 72nd pick / 2000"
"17","RDT","William Joseph",26,2,10,"2.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 25th pick / 2003"
"18","MLB","Antonio Pierce",27,4,13,"2.5 sacks, 2 interceptions, 2 fumbles recovered",""
"19","LB","Carlos Emmons",32,9,8,"","Pittsburgh Steelers / 7th / 242nd pick / 1996"
"20","LB","Nick Greisen",26,3,12,"","New York Giants / 5th / 152nd pick / 2002"
"21","LB","Reggie Torbor",24,1,9,"","New York Giants / 4th / 97th pick / 2004"
"22","LCB","Will Allen",27,4,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 22nd pick / 2001"
"23","RCB","Curtis DeLoatch",24,1,13,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","SS","Gibril Wilson",24,1,16,"3.0 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 5th / 136th pick / 2004"
"25","FS","Brent Alexander",34,11,16,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
