"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chad Pennington",30,"6",16,"313 for 485, 3,352 yards, 17 td, 16 int, & 35 rushes for 109 yards and 0 td","New York Jets / 1st / 18th pick / 2000"
"3","RB","Leon Washington",24,"Rook",8,"151 rushes for 650 yards, 4 td, & 25 catches for 270 yards and 0 td","New York Jets / 4th / 117th pick / 2006"
"4","WR","Laveranues Coles",29,"6",16,"91 catches for 1,098 yards, 6 td, & 2 rushes for 14 yards and 0 td","New York Jets / 3rd / 78th pick / 2000"
"5","WR","Jerricho Cotchery",24,"2",16,"82 catches for 961 yards, 6 td, & 5 rushes for 25 yards and 0 td","New York Jets / 4th / 108th pick / 2004"
"6","TE","Chris Baker",27,"4",14,"31 catches for 300 yards, 4 td","New York Jets / 3rd / 88th pick / 2002"
"7","LT","D'Brickashaw Ferguson",23,"Rook",16,"","New York Jets / 1st / 4th pick / 2006"
"8","LG","Pete Kendall",33,"10",14,"","Seattle Seahawks / 1st / 21st pick / 1996"
"9","C","Nick Mangold",22,"Rook",16,"","New York Jets / 1st / 29th pick / 2006"
"10","RG","Brandon Moore",26,"3",16,"",""
"11","RT","Anthony Clement",30,"8",16,"","Arizona Cardinals / 2nd / 36th pick / 1998"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Shaun Ellis",29,"6",16,"","New York Jets / 1st / 12th pick / 2000"
"14","DE","Bryan Thomas",27,"4",16,"","New York Jets / 1st / 22nd pick / 2002"
"15","DT","Dewayne Robertson",25,"3",16,"","New York Jets / 1st / 4th pick / 2003"
"16","DT","Kimo von Oelhoffen",35,"12",16,"","Cincinnati Bengals / 6th / 162nd pick / 1994"
"17","MLB","Jonathan Vilma",24,"2",16,"0.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 1st / 12th pick / 2004"
"18","LB","Eric Barton",29,"7",15,"","Oakland Raiders / 5th / 146th pick / 1999"
"19","LB","Victor Hobson",26,"3",16,"","New York Jets / 2nd / 53rd pick / 2003"
"20","LCB","Andre Dyson",27,"5",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 60th pick / 2001"
"21","S","Erik Coleman",24,"2",13,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Jets / 5th / 143rd pick / 2004"
"22","S","Kerry Rhodes",24,"1",16,"5.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 4th / 123rd pick / 2005"
