"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bob Avellini",24,"2",14,"154 for 293, 2,004 yards, 11 td, 18 int, & 37 rushes for 109 yards and 1 td","Chicago Bears / 6th / 135th pick / 1975"
"3","RB","Walter Payton*+",23,"2",14,"339 rushes for 1,852 yards, 14 td, & 27 catches for 269 yards and 2 td","Chicago Bears / 1st / 4th pick / 1975"
"4","FB","Roland Harper",24,"2",10,"120 rushes for 457 yards, 0 td, & 19 catches for 142 yards and 0 td","Chicago Bears / 17th / 420th pick / 1975"
"5","WR","Bo Rather",27,"4",9,"17 catches for 294 yards, 2 td, & 2 rushes for 8 yards and 0 td","Miami Dolphins / 4th / 104th pick / 1973"
"6","WR","James Scott",25,"1",14,"50 catches for 809 yards, 3 td","New York Jets / 8th / 193rd pick / 1975"
"7","TE","Greg Latta",25,"2",14,"26 catches for 335 yards, 4 td","Baltimore Colts / 8th / 188th pick / 1974"
"8","LT","Ted Albrecht",23,"Rook",12,"","Chicago Bears / 1st / 15th pick / 1977"
"9","LG","Noah Jackson",26,"2",14,"","Baltimore Colts / 7th / 161st pick / 1974"
"10","C","Dan Peiffer",26,"2",14,"","St. Louis Cardinals / 14th / 346th pick / 1973"
"11","RG","Revie Sorey",24,"2",14,"1 fumble recovered","Chicago Bears / 5th / 110th pick / 1975"
"12","RT","Dennis Lick",23,"1",14,"1 fumble recovered","Chicago Bears / 1st / 8th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Hartenstine",24,"2",11,"0 interceptions, 3 fumbles recovered","Chicago Bears / 2nd / 31st pick / 1975"
"15","LDT","Jim Osborne",28,"5",12,"","Chicago Bears / 7th / 182nd pick / 1972"
"16","RDT","Ron Rydalch",25,"2",14,"0 interceptions, 1 fumble recovered","New York Jets / 8th / 197th pick / 1974"
"17","RDE","Billy Newsome",29,"7",14,"0 interceptions, 1 fumble recovered","Baltimore Colts / 5th / 122nd pick / 1970"
"18","LLB","Doug Buffone",33,"11",11,"1 interception, 0 fumbles recovered","Chicago Bears / 4th / 60th pick / 1966, San Diego Chargers / 8th / 72nd pick / 1966"
"19","MLB","Tom Hicks",25,"1",5,"1 interception, 0 fumbles recovered","Chicago Bears / 6th / 151st pick / 1975"
"20","RLB","Waymond Bryant",25,"3",12,"0 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 4th pick / 1974"
"21","LCB","Allan Ellis*",26,"4",14,"6 interceptions, 0 fumbles recovered","Chicago Bears / 5th / 107th pick / 1973"
"22","RCB","Virgil Livers",25,"2",14,"2 interceptions, 1 fumble recovered","Chicago Bears / 4th / 83rd pick / 1975"
"23","SS","Gary Fencik",23,"1",14,"4 interceptions, 0 fumbles recovered","Miami Dolphins / 10th / 281st pick / 1976"
"24","FS","Doug Plank",24,"2",11,"4 interceptions, 0 fumbles recovered","Chicago Bears / 12th / 291st pick / 1975"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Bob Thomas",25,"2",0,"14 of 27 field goals & 27 of 30 extra points","Los Angeles Rams / 15th / 388th pick / 1974"
"27","P","Bob Parsons",27,"5",0,"80 punts for a 40.4 average, 2 blocked","Chicago Bears / 5th / 117th pick / 1972"
"28","PR","Steve Schubert",26,"3",1,"31 punt returns for a 9.4 average and 1 td",""
"29","KR","Brian Baschnagel",23,"1",4,"23 kick returns for a 24.2 average and 1 td","Chicago Bears / 3rd / 66th pick / 1976"
