"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brett Favre",35,"13",16,"346 for 540, 4,088 yards, 30 td, 17 int, & 16 rushes for 36 yards and 0 td","Atlanta Falcons / 2nd / 33rd pick / 1991"
"3","RB","Ahman Green*",27,"6",15,"259 rushes for 1,163 yards, 7 td, & 40 catches for 275 yards and 1 td","Seattle Seahawks / 3rd / 76th pick / 1998"
"4","WR","Donald Driver",29,"5",11,"84 catches for 1,208 yards, 9 td, & 3 rushes for 4 yards and 0 td","Green Bay Packers / 7th / 213th pick / 1999"
"5","WR","Javon Walker*",26,"2",12,"89 catches for 1,382 yards, 12 td","Green Bay Packers / 1st / 20th pick / 2002"
"6","TE","Bubba Franks",26,"4",14,"34 catches for 361 yards, 7 td","Green Bay Packers / 1st / 14th pick / 2000"
"7","LT","Chad Clifton",28,"4",16,"","Green Bay Packers / 2nd / 44th pick / 2000"
"8","LG","Mike Wahle",27,"6",16,"1 fumble recovered","Green Bay Packers / 2nd / 1st pick / 1998 Supp"
"9","C","Grey Ruegamer",28,"4",11,"","Miami Dolphins / 3rd / 72nd pick / 1999"
"10","RG","Marco Rivera*",32,"7",16,"","Green Bay Packers / 6th / 208th pick / 1996"
"11","RT","Mark Tauscher",27,"4",16,"","Green Bay Packers / 7th / 224th pick / 2000"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Kabeer Gbaja-Biamila",27,"4",15,"","Green Bay Packers / 5th / 149th pick / 2000"
"14","DE","Aaron Kampman",25,"2",16,"","Green Bay Packers / 5th / 156th pick / 2002"
"15","DT","Cletidus Hunt",28,"5",14,"","Green Bay Packers / 3rd / 94th pick / 1999"
"16","NT","Grady Jackson",31,"7",10,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 6th / 193rd pick / 1997"
"17","MLB","Nick Barnett",23,"1",16,"3.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 1st / 29th pick / 2003"
"18","LB","Na'il Diggs",26,"4",14,"","Green Bay Packers / 4th / 98th pick / 2000"
"19","LB","Hannibal Navies",27,"5",14,"","Carolina Panthers / 4th / 100th pick / 1999"
"20","LCB","Ahmad Carroll",21,"Rook",11,"2.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 1st / 25th pick / 2004"
"21","RCB","Al Harris",30,"6",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 6th / 169th pick / 1997"
"22","SS","Mark Roman",27,"4",15,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 2nd / 34th pick / 2000"
"23","FS","Darren Sharper",29,"7",13,"0.0 sacks, 4 interceptions, 1 fumble recovered","Green Bay Packers / 2nd / 60th pick / 1997"
