"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Warren Moon*",35,"7",16,"404 for 655, 4,690 yards, 23 td, 21 int, & 33 rushes for 68 yards and 2 td",""
"3","RB","Allen Pinkett",27,"5",16,"171 rushes for 720 yards, 9 td, & 29 catches for 228 yards and 1 td","Houston Oilers / 3rd / 61st pick / 1986"
"4","WR","Curtis Duncan",26,"4",16,"55 catches for 588 yards, 4 td","Houston Oilers / 10th / 258th pick / 1987"
"5","WR","Ernest Givins",27,"5",16,"70 catches for 996 yards, 5 td, & 4 rushes for 30 yards and 0 td","Houston Oilers / 2nd / 34th pick / 1986"
"6","WR","Drew Hill",35,"12",16,"90 catches for 1,109 yards, 4 td, & 1 rush for 1 yards and 0 td","Los Angeles Rams / 12th / 328th pick / 1979"
"7","WR","Haywood Jeffires*+",27,"4",16,"100 catches for 1,181 yards, 7 td","Houston Oilers / 1st / 20th pick / 1987"
"8","LT","Don Maggs",30,"5",15,"2 fumbles recovered","Houston Oilers / 2nd / 29th pick / 1984 Supp"
"9","LG","Mike Munchak*+",31,"9",13,"","Houston Oilers / 1st / 8th pick / 1982"
"10","C","Bruce Matthews*",30,"8",16,"1 fumble recovered","Houston Oilers / 1st / 9th pick / 1983"
"11","RG","Doug Dawson",30,"7",10,"","St. Louis Cardinals / 2nd / 45th pick / 1984"
"12","RT","David Williams",25,"2",16,"1 fumble recovered","Houston Oilers / 1st / 23rd pick / 1989"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","William Fuller*",29,"5",16,"15.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Rams / 1st / 21st pick / 1984 Supp"
"15","LDT","Ray Childress*",29,"6",15,"7.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 1st / 3rd pick / 1985"
"16","RDT","Doug Smith",31,"6",15,"0.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 29th pick / 1984"
"17","RDE","Sean Jones",29,"7",12,"10.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Raiders / 2nd / 51st pick / 1984"
"18","LLB","Lamar Lathon",24,"1",16,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Houston Oilers / 1st / 15th pick / 1990"
"19","MLB","Al Smith*",27,"4",16,"1.0 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 6th / 147th pick / 1987"
"20","RLB","Johnny Meads",30,"7",16,"","Houston Oilers / 3rd / 58th pick / 1984"
"21","LCB","Cris Dishman*+",26,"3",15,"0.0 sacks, 6 interceptions, 3 fumbles recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Richard Johnson",28,"6",14,"","Houston Oilers / 1st / 11th pick / 1985"
"23","SS","Bubba McDowell",25,"2",16,"1.0 sacks, 4 interceptions, 2 fumbles recovered","Houston Oilers / 3rd / 77th pick / 1989"
"24","FS","Bo Orlando",25,"1",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Houston Oilers / 6th / 157th pick / 1989"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ian Howfield",25,"Rook",0,"13 of 18 field goals & 25 of 29 extra points",""
"27","P","Greg Montgomery",27,"3",0,"48 punts for a 43.9 average, 2 blocked","Houston Oilers / 3rd / 72nd pick / 1988"
"28","PR","Pat Coleman",24,"1",0,"22 punt returns for a 6.3 average and 0 td","Houston Oilers / 9th / 237th pick / 1990"
"29","KR","Allen Pinkett",27,"5",16,"26 kick returns for a 19.5 average and 0 td","Houston Oilers / 3rd / 61st pick / 1986"
