"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bernie Kosar",26,"4",16,"303 for 513, 3,533 yards, 18 td, 14 int, & 30 rushes for 70 yards and 1 td","Cleveland Browns / 1st / 1st pick / 1985 Supp"
"3","RB","Eric Metcalf",21,"Rook",11,"187 rushes for 633 yards, 6 td, & 54 catches for 397 yards and 4 td","Cleveland Browns / 1st / 13th pick / 1989"
"4","FB","Tim Manoa",25,"2",15,"87 rushes for 289 yards, 3 td, & 27 catches for 241 yards and 2 td","Cleveland Browns / 3rd / 80th pick / 1987"
"5","WR","Reggie Langhorne",26,"4",15,"60 catches for 749 yards, 2 td, & 5 rushes for 19 yards and 0 td","Cleveland Browns / 7th / 175th pick / 1985"
"6","WR","Webster Slaughter*",25,"3",16,"65 catches for 1,236 yards, 6 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"7","TE","Ozzie Newsome",33,"11",13,"29 catches for 324 yards, 1 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Paul Farren",29,"6",13,"1 fumble recovered","Cleveland Browns / 12th / 316th pick / 1983"
"9","LG","Ted Banker",28,"5",16,"1 fumble recovered",""
"10","C","Gregg Rakoczy",24,"2",16,"","Cleveland Browns / 2nd / 32nd pick / 1987"
"11","RG","Dan Fike",28,"4",13,"","New York Jets / 10th / 274th pick / 1983"
"12","RT","Cody Risien",32,"10",16,"","Cleveland Browns / 7th / 183rd pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Baker",33,"11",16,"7.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"15","LDT","Carl Hairston",37,"13",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 7th / 191st pick / 1976"
"16","RDT","Michael Dean Perry*+",24,"1",16,"7.0 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 2nd / 50th pick / 1988"
"17","RDE","Robert Banks",26,"1",15,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 7th / 176th pick / 1987"
"18","LLB","Clay Matthews*",33,"11",16,"4.0 sacks, 1 interception, 2 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"19","MLB","Mike Johnson*",27,"3",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 18th pick / 1984 Supp"
"20","RLB","David Grayson",25,"2",10,"1.0 sacks, 2 interceptions, 2 fumbles recovered","San Francisco 49ers / 8th / 217th pick / 1987"
"21","LCB","Frank Minnifield*",29,"5",16,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"22","RCB","Hanford Dixon",31,"8",15,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 1st / 22nd pick / 1981"
"23","SS","Felix Wright",30,"4",16,"0.0 sacks, 9 interceptions, 0 fumbles recovered",""
"24","FS","Thane Gash",24,"1",15,"2.0 sacks, 3 interceptions, 1 fumble recovered","Cleveland Browns / 7th / 188th pick / 1988"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Matt Bahr",33,"10",0,"16 of 24 field goals & 40 of 40 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Bryan Wagner",27,"2",0,"97 punts for a 39.4 average, 0 blocked",""
"28","PR","Gerald McNeil",27,"3",0,"49 punt returns for a 10.1 average and 0 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
"29","KR","Eric Metcalf",21,"Rook",11,"31 kick returns for a 23.2 average and 0 td","Cleveland Browns / 1st / 13th pick / 1989"
