"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Byron Leftwich",23,"Rook",13,"239 for 418, 2,819 yards, 14 td, 16 int, & 25 rushes for 108 yards and 2 td","Jacksonville Jaguars / 1st / 7th pick / 2003"
"3","RB","Fred Taylor",27,"5",16,"345 rushes for 1,572 yards, 6 td, & 48 catches for 370 yards and 1 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","FB","Marc Edwards",29,"6",16,"7 rushes for 13 yards, 1 td, & 31 catches for 226 yards and 0 td","San Francisco 49ers / 2nd / 55th pick / 1997"
"5","WR","Troy Edwards",26,"4",11,"35 catches for 487 yards, 3 td, & 3 rushes for -9 yards and 0 td","Pittsburgh Steelers / 1st / 13th pick / 1999"
"6","WR","Jimmy Smith",34,"11",12,"54 catches for 805 yards, 4 td","Dallas Cowboys / 2nd / 36th pick / 1992"
"7","TE","Kyle Brady",31,"8",15,"29 catches for 281 yards, 1 td","New York Jets / 1st / 9th pick / 1995"
"8","LT","Mike Pearson",23,"1",16,"","Jacksonville Jaguars / 2nd / 40th pick / 2002"
"9","LG","Vince Manuwai",23,"Rook",14,"1 fumble recovered","Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"10","C","Brad Meester",26,"3",16,"2 fumbles recovered","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"11","RG","Chris Naeole",29,"6",16,"","New Orleans Saints / 1st / 10th pick / 1997"
"12","RT","Maurice Williams",24,"2",16,"","Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Tony Brackens",29,"7",15,"","Jacksonville Jaguars / 2nd / 33rd pick / 1996"
"15","DE","Hugh Douglas",32,"8",16,"","New York Jets / 1st / 16th pick / 1995"
"16","LDT","Marcus Stroud*",25,"2",16,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 13th pick / 2001"
"17","RDT","John Henderson",24,"1",16,"3.5 sacks, 0 interceptions, 1 fumble recovered","Jacksonville Jaguars / 1st / 9th pick / 2002"
"18","MLB","Mike Peterson",27,"4",16,"1.0 sacks, 3 interceptions, 2 fumbles recovered","Indianapolis Colts / 2nd / 36th pick / 1999"
"19","LB","Akin Ayodele",24,"1",16,"","Jacksonville Jaguars / 3rd / 89th pick / 2002"
"20","LB","Danny Clark",26,"3",8,"","Jacksonville Jaguars / 7th / 245th pick / 2000"
"21","LCB","Fernando Bryant",26,"4",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 1st / 26th pick / 1999"
"22","RCB","Rashean Mathis",23,"Rook",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"23","SS","Donovin Darius",28,"5",16,"0.0 sacks, 1 interception, 1 fumble recovered","Jacksonville Jaguars / 1st / 25th pick / 1998"
"24","FS","Deke Cooper",26,"1",10,"0.0 sacks, 1 interception, 1 fumble recovered",""
