"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Young*",37,"13",15,"322 for 517, 4,170 yards, 36 td, 12 int, & 70 rushes for 454 yards and 6 td","Tampa Bay Buccaneers / 1st / 1st pick / 1984 Supp"
"3","RB","Garrison Hearst*",27,"5",16,"310 rushes for 1,570 yards, 7 td, & 39 catches for 535 yards and 2 td","Phoenix Cardinals / 1st / 3rd pick / 1993"
"4","FB","Marc Edwards",24,"1",10,"22 rushes for 94 yards, 1 td, & 22 catches for 218 yards and 2 td","San Francisco 49ers / 2nd / 55th pick / 1997"
"5","WR","Jerry Rice*",36,"13",16,"82 catches for 1,157 yards, 9 td","San Francisco 49ers / 1st / 16th pick / 1985"
"6","WR","J.J. Stokes",26,"3",11,"63 catches for 770 yards, 8 td","San Francisco 49ers / 1st / 10th pick / 1995"
"7","TE","Greg Clark",26,"1",9,"12 catches for 124 yards, 1 td","San Francisco 49ers / 3rd / 77th pick / 1997"
"8","LT","Derrick Deese",28,"4",16,"1 fumble recovered",""
"9","LG","Ray Brown",36,"12",16,"","St. Louis Cardinals / 8th / 201st pick / 1986"
"10","C","Chris Dalman",28,"5",15,"","San Francisco 49ers / 6th / 166th pick / 1993"
"11","RG","Kevin Gogan*",34,"11",16,"","Dallas Cowboys / 8th / 206th pick / 1987"
"12","RT","Kirk Scrafford",31,"8",8,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Roy Barker",29,"6",16,"12.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 4th / 98th pick / 1992"
"15","LDT","Bryant Young",26,"4",12,"9.5 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 7th pick / 1994"
"16","RDT","Junior Bryant",27,"3",16,"5.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDE","Chris Doleman",37,"13",16,"15.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 4th pick / 1985"
"18","LLB","Lee Woodall",29,"4",15,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 6th / 182nd pick / 1994"
"19","MLB","Winfred Tubbs*",28,"4",15,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 3rd / 79th pick / 1994"
"20","RLB","Ken Norton",32,"10",16,"2.0 sacks, 0 interceptions, 3 fumbles recovered","Dallas Cowboys / 2nd / 41st pick / 1988"
"21","LCB","Darnell Walker",28,"5",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Atlanta Falcons / 7th / 178th pick / 1993"
"22","RCB","R.W. McQuarters",22,"Rook",7,"0.0 sacks, 0 interceptions, 2 fumbles recovered","San Francisco 49ers / 1st / 28th pick / 1998"
"23","SS","Tim McDonald",33,"11",16,"4.0 sacks, 4 interceptions, 2 fumbles recovered","St. Louis Cardinals / 2nd / 34th pick / 1987"
"24","FS","Merton Hanks",30,"7",16,"0.5 sacks, 4 interceptions, 1 fumble recovered","San Francisco 49ers / 5th / 122nd pick / 1991"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Wade Richey",22,"Rook",0,"18 of 27 field goals & 49 of 51 extra points",""
"27","P","Reggie Roby",37,"15",0,"60 punts for a 41.9 average, 0 blocked","Miami Dolphins / 6th / 167th pick / 1983"
"28","PR","R.W. McQuarters",22,"Rook",7,"47 punt returns for a 8.6 average and 1 td","San Francisco 49ers / 1st / 28th pick / 1998"
"29","KR","Chuck Levy",26,"4",0,"22 kick returns for a 17.4 average and 0 td","Arizona Cardinals / 2nd / 38th pick / 1994"
