"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rick Mirer",25,"2",13,"209 for 391, 2,564 yards, 13 td, 20 int, & 43 rushes for 193 yards and 1 td","Seattle Seahawks / 1st / 2nd pick / 1993"
"3","RB","Chris Warren*",27,"5",16,"310 rushes for 1,346 yards, 15 td, & 35 catches for 247 yards and 1 td","Seattle Seahawks / 4th / 89th pick / 1990"
"4","FB","Steve Smith",31,"8",7,"9 rushes for 19 yards, 0 td, & 7 catches for 59 yards and 1 td","Los Angeles Raiders / 3rd / 81st pick / 1987"
"5","WR","Brian Blades",30,"7",16,"77 catches for 1,001 yards, 4 td, & 2 rushes for 4 yards and 0 td","Seattle Seahawks / 2nd / 49th pick / 1988"
"6","WR","Joey Galloway",24,"Rook",16,"67 catches for 1,039 yards, 7 td, & 11 rushes for 154 yards and 1 td","Seattle Seahawks / 1st / 8th pick / 1995"
"7","TE","Christian Fauria",24,"Rook",9,"17 catches for 181 yards, 1 td","Seattle Seahawks / 2nd / 39th pick / 1995"
"8","LT","James Atkins",25,"1",16,"1 fumble recovered",""
"9","LG","Matt Joyce",23,"Rook",13,"1 fumble recovered",""
"10","C","Jim Sweeney",33,"11",16,"","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Kevin Mawae",24,"1",16,"","Seattle Seahawks / 2nd / 36th pick / 1994"
"12","RT","Howard Ballard",32,"7",16,"","Buffalo Bills / 11th / 283rd pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Michael Sinclair",27,"3",15,"5.5 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 6th / 155th pick / 1991"
"15","LDT","Joe Nash",35,"13",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDT","Cortez Kennedy*",27,"5",16,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 3rd pick / 1990"
"17","RDE","Brent Williams",31,"9",10,"1.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 7th / 192nd pick / 1986"
"18","LLB","Terry Wooden",28,"5",16,"0.0 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 29th pick / 1990"
"19","MLB","Dean Wells",25,"2",10,"0.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 4th / 85th pick / 1993"
"20","RLB","Winston Moss",30,"8",16,"2.0 sacks, 1 interception, 2 fumbles recovered","Tampa Bay Buccaneers / 2nd / 50th pick / 1987"
"21","LCB","Carlton Gray",24,"2",16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 30th pick / 1993"
"22","RCB","Corey Harris",26,"3",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Houston Oilers / 3rd / 77th pick / 1992"
"23","SS","Robert Blackmon",28,"5",13,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 34th pick / 1990"
"24","FS","Eugene Robinson",32,"10",16,"0.0 sacks, 1 interception, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Todd Peterson",25,"1",0,"23 of 28 field goals & 40 of 40 extra points","New York Giants / 7th / 177th pick / 1993"
"27","P","Rick Tuten",30,"6",0,"83 punts for a 45.0 average, 0 blocked",""
"28","PR","Joey Galloway",24,"Rook",16,"36 punt returns for a 10.0 average and 1 td","Seattle Seahawks / 1st / 8th pick / 1995"
"29","KR","Steve Broussard",28,"5",1,"43 kick returns for a 24.7 average and 0 td","Atlanta Falcons / 1st / 20th pick / 1990"
