"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jeff Garcia*",32,"3",16,"328 for 528, 3,344 yards, 21 td, 10 int, & 73 rushes for 353 yards and 3 td",""
"3","RB","Garrison Hearst",31,"9",16,"215 rushes for 972 yards, 8 td, & 48 catches for 317 yards and 1 td","Phoenix Cardinals / 1st / 3rd pick / 1993"
"4","FB","Fred Beasley",28,"4",14,"26 rushes for 75 yards, 0 td, & 22 catches for 152 yards and 1 td","San Francisco 49ers / 6th / 180th pick / 1998"
"5","WR","Terrell Owens*+",29,"6",14,"100 catches for 1,300 yards, 13 td, & 7 rushes for 79 yards and 1 td","San Francisco 49ers / 3rd / 89th pick / 1996"
"6","WR","J.J. Stokes",30,"7",8,"32 catches for 332 yards, 1 td","San Francisco 49ers / 1st / 10th pick / 1995"
"7","WR","Tai Streets",25,"3",14,"72 catches for 756 yards, 5 td","San Francisco 49ers / 6th / 171st pick / 1999"
"8","TE","Eric Johnson",23,"1",10,"36 catches for 321 yards, 0 td","San Francisco 49ers / 7th / 224th pick / 2001"
"9","LT","Derrick Deese",32,"8",14,"",""
"10","LG","Eric Heitmann",22,"Rook",12,"","San Francisco 49ers / 7th / 239th pick / 2002"
"11","C","Jeremy Newberry*",26,"3",16,"","San Francisco 49ers / 2nd / 58th pick / 1998"
"12","RG","Ron Stone*",31,"8",15,"","Dallas Cowboys / 4th / 96th pick / 1993"
"13","RT","Scott Gragg",30,"7",16,"","New York Giants / 2nd / 54th pick / 1995"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Andre Carter",23,"1",16,"","San Francisco 49ers / 1st / 7th pick / 2001"
"16","DE","Chike Okeafor",26,"3",16,"","San Francisco 49ers / 3rd / 89th pick / 1999"
"17","LDT","Bryant Young*",30,"8",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 7th pick / 1994"
"18","RDT","Dana Stubblefield",32,"9",15,"3.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 26th pick / 1993"
"19","LOLB","Julian Peterson*",24,"2",16,"2.0 sacks, 1 interception, 1 fumble recovered","San Francisco 49ers / 1st / 16th pick / 2000"
"20","LILB","Derek Smith",27,"5",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Washington Redskins / 3rd / 80th pick / 1997"
"21","RILB","Jeff Ulbrich",25,"2",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 3rd / 86th pick / 2000"
"22","LCB","Ahmed Plummer",26,"2",15,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 1st / 24th pick / 2000"
"23","RCB","Jason Webster",25,"2",16,"0.0 sacks, 1 interception, 0 fumbles recovered","San Francisco 49ers / 2nd / 48th pick / 2000"
"24","SS","Tony Parrish",27,"4",16,"0.0 sacks, 7 interceptions, 2 fumbles recovered","Chicago Bears / 2nd / 35th pick / 1998"
