"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Billy Joe Tolliver",28,5,7,"121 for 240, 1,287 yards, 6 td, 7 int, & 12 rushes for 37 yards and 2 td","San Diego Chargers / 2nd / 51st pick / 1989"
"3","RB","Lorenzo White",28,6,8,"191 rushes for 757 yards, 3 td, & 21 catches for 188 yards and 1 td","Houston Oilers / 1st / 22nd pick / 1988"
"4","WR","Ernest Givins",30,8,16,"36 catches for 521 yards, 1 td, & 1 rush for -5 yards and 0 td","Houston Oilers / 2nd / 34th pick / 1986"
"5","WR","Haywood Jeffires",30,7,16,"68 catches for 783 yards, 6 td","Houston Oilers / 1st / 20th pick / 1987"
"6","WR","Webster Slaughter",30,8,12,"68 catches for 846 yards, 2 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"7","TE","Pat Carter",28,6,13,"11 catches for 74 yards, 1 td","Detroit Lions / 2nd / 32nd pick / 1988"
"8","LT","Brad Hopkins",24,1,15,"1 fumble recovered","Houston Oilers / 1st / 13th pick / 1993"
"9","LG","John Flannery",25,3,16,"2 fumbles recovered","Houston Oilers / 2nd / 44th pick / 1991"
"10","C","Bruce Matthews*",33,11,16,"","Houston Oilers / 1st / 9th pick / 1983"
"11","RG","Kevin Donnalley",26,3,11,"","Houston Oilers / 3rd / 79th pick / 1991"
"12","RT","David Williams",28,5,16,"1 fumble recovered","Houston Oilers / 1st / 23rd pick / 1989"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Kenny Davidson",27,4,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 43rd pick / 1990"
"15","LDT","Ray Childress",32,9,16,"6.0 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 1st / 3rd pick / 1985"
"16","RDT","Glenn Montgomery",27,5,14,"3.0 sacks, 0 interceptions, 3 fumbles recovered","Houston Oilers / 5th / 131st pick / 1989"
"17","RDE","Lamar Lathon",27,4,15,"8.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 1st / 15th pick / 1990"
"18","LLB","Eddie Robinson",24,2,15,"","Houston Oilers / 2nd / 50th pick / 1992"
"19","MLB","Al Smith",30,7,16,"2.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 6th / 147th pick / 1987"
"20","RLB","Micheal Barrow",24,1,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 47th pick / 1993"
"21","LCB","Cris Dishman",29,6,16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Houston Oilers / 5th / 125th pick / 1988"
"22","RCB","Darryll Lewis",26,3,15,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Houston Oilers / 2nd / 38th pick / 1991"
"23","SS","Blaine Bishop",24,1,13,"1.5 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 8th / 214th pick / 1993"
"24","FS","Marcus Robertson",25,3,16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Houston Oilers / 4th / 102nd pick / 1991"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Al Del Greco",32,10,0,"16 of 20 field goals & 18 of 18 extra points",""
"27","P","Rich Camarillo",35,13,0,"96 punts for a 42.9 average, 0 blocked",""
"28","PR","Ernest Givins",30,8,16,"37 punt returns for a 5.7 average and 1 td","Houston Oilers / 2nd / 34th pick / 1986"
"29","KR","Todd McNair",29,5,1,"23 kick returns for a 20.9 average and 0 td","Kansas City Chiefs / 8th / 220th pick / 1989"
