"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Greg Landry",30,"8",12,"168 for 291, 2,191 yards, 17 td, 8 int, & 43 rushes for 234 yards and 1 td","Detroit Lions / 1st / 11th pick / 1968"
"3","RB","Dexter Bussey",24,"2",14,"196 rushes for 858 yards, 3 td, & 28 catches for 218 yards and 0 td","Detroit Lions / 3rd / 65th pick / 1974"
"4","FB","Horace King",23,"1",7,"93 rushes for 325 yards, 0 td, & 21 catches for 163 yards and 0 td","Detroit Lions / 6th / 141st pick / 1975"
"5","WR","Ray Jarvis",27,"5",13,"39 catches for 822 yards, 5 td","Atlanta Falcons / 5th / 111th pick / 1971"
"6","WR","Larry Walton",29,"7",13,"20 catches for 293 yards, 3 td, & 1 rush for 5 yards and 0 td","Detroit Lions / 3rd / 59th pick / 1969"
"7","TE","Charlie Sanders*",30,"8",13,"35 catches for 545 yards, 5 td","Detroit Lions / 3rd / 74th pick / 1968"
"8","LT","Craig Hertwig",24,"1",8,"1 fumble recovered","Detroit Lions / 4th / 94th pick / 1975"
"9","LG","Lynn Boden",23,"1",8,"","Detroit Lions / 1st / 13th pick / 1975"
"10","C","Jon Morris",34,"12",14,"","Green Bay Packers / 2nd / 27th pick / 1964, Boston Patriots / 4th / 29th pick / 1964"
"11","RG","Bob Kowalkowski",33,"10",14,"1 fumble recovered","Detroit Lions / 7th / 95th pick / 1965"
"12","RT","Rocky Freitas",31,"8",14,"","Pittsburgh Steelers / 3rd / 73rd pick / 1967"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ken Sanders",26,"4",14,"0 interceptions, 2 fumbles recovered","Detroit Lions / 3rd / 65th pick / 1972"
"15","LDT","Jim Mitchell",28,"6",14,"","Detroit Lions / 3rd / 71st pick / 1970"
"16","RDT","Larry Hand",36,"11",10,"1 interception, 0 fumbles recovered","Detroit Lions / 10th / 132nd pick / 1964, New York Jets / 21st / 163rd pick / 1964"
"17","RDE","Billy Howard",26,"2",7,"","Detroit Lions / 2nd / 39th pick / 1974"
"18","LLB","Paul Naumoff",31,"9",12,"","Detroit Lions / 3rd / 60th pick / 1967"
"19","MLB","Jim Laslavic",25,"3",11,"2 interceptions, 3 fumbles recovered","Detroit Lions / 3rd / 71st pick / 1973"
"20","RLB","Charlie Weaver",27,"5",14,"2 interceptions, 2 fumbles recovered","Detroit Lions / 2nd / 48th pick / 1971"
"21","LCB","Lem Barney*",31,"9",14,"2 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 34th pick / 1967"
"22","RCB","Levi Johnson",26,"3",14,"6 interceptions, 1 fumble recovered","Detroit Lions / 3rd / 75th pick / 1973"
"23","SS","Charlie West",30,"8",14,"1 interception, 2 fumbles recovered","Minnesota Vikings / 2nd / 33rd pick / 1968"
"24","FS","James Hunter",22,"Rook",8,"7 interceptions, 1 fumble recovered","Detroit Lions / 1st / 10th pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Benny Ricardo",22,"Rook",0,"10 of 14 field goals & 19 of 21 extra points",""
"27","P","Herman Weaver",28,"6",0,"83 punts for a 39.5 average, 1 blocked","Detroit Lions / 9th / 227th pick / 1970"
"28","PR","Lem Barney*",31,"9",14,"23 punt returns for a 8.3 average and 0 td","Detroit Lions / 2nd / 34th pick / 1967"
"29","KR","Bobby Thompson",29,"1",0,"22 kick returns for a 19.6 average and 0 td",""
