"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Marc Wilson",30,"7",7,"152 for 266, 2,070 yards, 12 td, 8 int, & 17 rushes for 91 yards and 0 td","Oakland Raiders / 1st / 15th pick / 1980"
"3","RB","Marcus Allen*",27,"5",12,"200 rushes for 754 yards, 5 td, & 51 catches for 410 yards and 0 td","Los Angeles Raiders / 1st / 10th pick / 1982"
"4","FB","Bo Jackson",25,"Rook",5,"81 rushes for 554 yards, 4 td, & 16 catches for 136 yards and 2 td","Los Angeles Raiders / 7th / 183rd pick / 1987, Tampa Bay Buccaneers / 1st / 1st pick / 1986"
"5","WR","Mervyn Fernandez",28,"Rook",7,"14 catches for 236 yards, 0 td","Los Angeles Raiders / 10th / 277th pick / 1983"
"6","WR","James Lofton",31,"9",12,"41 catches for 880 yards, 5 td, & 1 rush for 1 yards and 0 td","Green Bay Packers / 1st / 6th pick / 1978"
"7","TE","Todd Christensen*",31,"8",12,"47 catches for 663 yards, 2 td","Dallas Cowboys / 2nd / 56th pick / 1978"
"8","LT","Brian Holloway",28,"6",8,"","New England Patriots / 1st / 19th pick / 1981"
"9","LG","Bill Lewis",24,"1",6,"","Los Angeles Raiders / 7th / 191st pick / 1986"
"10","C","Don Mosebar",26,"4",12,"","Los Angeles Raiders / 1st / 26th pick / 1983"
"11","RG","Dean Miraldi",29,"5",10,"","Philadelphia Eagles / 2nd / 55th pick / 1981"
"12","RT","John Clay",23,"Rook",9,"1 fumble recovered","Los Angeles Raiders / 1st / 15th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Howie Long*",27,"6",14,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Oakland Raiders / 2nd / 48th pick / 1981"
"15","NT","Bill Pickel",28,"4",11,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Raiders / 2nd / 54th pick / 1983"
"16","RDE","Sean Jones",25,"3",12,"6.0 sacks, 0 interceptions, 2 fumbles recovered","Los Angeles Raiders / 2nd / 51st pick / 1984"
"17","LOLB","Linden King",32,"9",8,"4.5 sacks, 1 interception, 1 fumble recovered","San Diego Chargers / 3rd / 77th pick / 1977"
"18","LILB","Matt Millen",29,"7",12,"1.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 2nd / 43rd pick / 1980"
"19","RILB","Jerry Robinson",31,"8",12,"4.5 sacks, 0 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 21st pick / 1979"
"20","ROLB","Rod Martin",33,"10",12,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Oakland Raiders / 12th / 317th pick / 1977"
"21","LCB","Lionel Washington",27,"4",10,"","St. Louis Cardinals / 4th / 103rd pick / 1983"
"22","RCB","Mike Haynes",34,"11",7,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 1st / 5th pick / 1976"
"23","SS","Stacey Toran",26,"3",12,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Raiders / 6th / 168th pick / 1984"
"24","FS","Vann McElroy",27,"5",12,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Los Angeles Raiders / 3rd / 64th pick / 1982"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Bahr",34,"11",0,"19 of 29 field goals & 27 of 28 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Stan Talley",29,"Rook",0,"56 punts for a 40.7 average, 1 blocked",""
"28","PR","Chris Woods",25,"Rook",1,"26 punt returns for a 7.3 average and 0 td","Los Angeles Raiders / 1st / 28th pick / 1984 Supp"
"29","KR","Vance Mueller",23,"1",0,"27 kick returns for a 21.8 average and 0 td","Los Angeles Raiders / 4th / 103rd pick / 1986"
