"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Hart*",33,"11",14,"186 for 355, 2,542 yards, 13 td, 20 int, & 11 rushes for 18 yards and 0 td",""
"3","RB","Terry Metcalf*",26,"4",11,"149 rushes for 739 yards, 4 td, & 34 catches for 403 yards and 2 td","St. Louis Cardinals / 3rd / 63rd pick / 1973"
"4","FB","Wayne Morris",23,"1",7,"165 rushes for 661 yards, 8 td, & 24 catches for 222 yards and 1 td","St. Louis Cardinals / 5th / 141st pick / 1976"
"5","WR","Mel Gray*",29,"6",14,"38 catches for 782 yards, 5 td, & 1 rush for -1 yards and 0 td","St. Louis Cardinals / 6th / 147th pick / 1971"
"6","WR","Ike Harris",25,"2",14,"40 catches for 547 yards, 3 td","St. Louis Cardinals / 4th / 91st pick / 1974"
"7","TE","J.V. Cain",26,"3",13,"25 catches for 328 yards, 2 td","St. Louis Cardinals / 1st / 7th pick / 1974"
"8","LT","Roger Finnie",32,"8",14,"","New York Jets / 14th / 364th pick / 1969"
"9","LG","Bob Young",35,"11",14,"1 fumble recovered","St. Louis Cardinals / 19th / 261st pick / 1964"
"10","C","Tom Banks*",29,"6",14,"1 fumble recovered","St. Louis Cardinals / 8th / 189th pick / 1970"
"11","RG","Conrad Dobler*",27,"5",14,"1 fumble recovered","St. Louis Cardinals / 5th / 110th pick / 1972"
"12","RT","Dan Dierdorf*+",28,"6",11,"2 fumbles recovered","St. Louis Cardinals / 2nd / 43rd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Zook",30,"8",9,"","Los Angeles Rams / 4th / 99th pick / 1969"
"15","LDT","Charles Davis",26,"3",14,"0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 9th / 229th pick / 1974"
"16","RDT","Mike Dawson",24,"1",14,"","St. Louis Cardinals / 1st / 22nd pick / 1976"
"17","RDE","Ron Yankowski",31,"6",13,"","St. Louis Cardinals / 8th / 199th pick / 1971"
"18","LLB","Eric Williams",22,"Rook",8,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 8th / 216th pick / 1977"
"19","MLB","Tim Kearney",27,"5",10,"0 interceptions, 3 fumbles recovered","Dallas Cowboys / 4th / 83rd pick / 1972"
"20","RLB","Mark Arneson",28,"5",14,"2 interceptions, 3 fumbles recovered","St. Louis Cardinals / 2nd / 32nd pick / 1972"
"21","LCB","Lee Nelson",23,"1",7,"4 interceptions, 0 fumbles recovered","St. Louis Cardinals / 15th / 420th pick / 1976"
"22","RCB","Roger Wehrli*+",30,"8",14,"5 interceptions, 3 fumbles recovered","St. Louis Cardinals / 1st / 19th pick / 1969"
"23","SS","Ken Reaves",33,"11",14,"2 interceptions, 1 fumble recovered","Atlanta Falcons / 4th / 49th pick / 1966"
"24","FS","Mike Sensibaugh",28,"6",10,"3 interceptions, 0 fumbles recovered","Kansas City Chiefs / 8th / 191st pick / 1971"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Bakken",37,"15",0,"7 of 16 field goals & 35 of 36 extra points","Los Angeles Rams / 7th / 88th pick / 1962"
"27","P","Duane Carrell",28,"3",0,"49 punts for a 35.9 average, 0 blocked",""
"28","PR","Terry Metcalf*",26,"4",11,"14 punt returns for a 7.7 average and 0 td","St. Louis Cardinals / 3rd / 63rd pick / 1973"
"29","KR","Terry Metcalf*",26,"4",11,"32 kick returns for a 24.1 average and 0 td","St. Louis Cardinals / 3rd / 63rd pick / 1973"
