"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Schaub",30,"7",10,"178 for 292, 2,479 yards, 15 td, 6 int, & 15 rushes for 9 yards and 2 td","Atlanta Falcons / 3rd / 90th pick / 2004"
"3","RB","Arian Foster*",25,"2",13,"278 rushes for 1,224 yards, 10 td, & 53 catches for 617 yards and 2 td",""
"4","WR","Jacoby Jones",27,"4",10,"31 catches for 512 yards, 2 td, & 4 rushes for 17 yards and 0 td","Houston Texans / 3rd / 73rd pick / 2007"
"5","WR","Kevin Walter",30,"8",14,"39 catches for 474 yards, 3 td","New York Giants / 7th / 255th pick / 2003"
"6","TE","Owen Daniels",29,"5",15,"54 catches for 677 yards, 3 td","Houston Texans / 4th / 98th pick / 2006"
"7","TE","Joel Dreessen",29,"6",10,"28 catches for 353 yards, 6 td","New York Jets / 6th / 198th pick / 2005"
"8","LT","Duane Brown",26,"3",16,"","Houston Texans / 1st / 26th pick / 2008"
"9","LG","Wade Smith",30,"8",16,"2 fumbles recovered","Miami Dolphins / 3rd / 78th pick / 2003"
"10","C","Chris Myers*",30,"6",16,"","Denver Broncos / 6th / 200th pick / 2005"
"11","RG","Mike Brisiel",28,"4",13,"",""
"12","RT","Eric Winston",28,"5",16,"1 fumble recovered","Houston Texans / 3rd / 66th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Antonio Smith*",30,"7",16,"","Arizona Cardinals / 5th / 135th pick / 2004"
"15","DE","J.J. Watt",22,"Rook",16,"","Houston Texans / 1st / 11th pick / 2011"
"16","NT","Shaun Cody",28,"6",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 37th pick / 2005"
"17","LB","Connor Barwin",25,"2",16,"","Houston Texans / 2nd / 46th pick / 2009"
"18","LB","Brian Cushing",24,"2",16,"","Houston Texans / 1st / 15th pick / 2009"
"19","LB","Brooks Reed",24,"Rook",11,"","Houston Texans / 2nd / 42nd pick / 2011"
"20","LB","DeMeco Ryans",27,"5",16,"","Houston Texans / 2nd / 33rd pick / 2006"
"21","LCB","Kareem Jackson",23,"1",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Texans / 1st / 20th pick / 2010"
"22","RCB","Johnathan Joseph*",27,"5",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 24th pick / 2006"
"23","SS","Glover Quin",25,"2",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Houston Texans / 4th / 112th pick / 2009"
"24","FS","Danieal Manning",29,"5",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 42nd pick / 2006"
