"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Brad Johnson",33,"7",16,"340 for 559, 3,406 yards, 13 td, 11 int, & 39 rushes for 120 yards and 3 td","Minnesota Vikings / 9th / 227th pick / 1992"
"3","RB","Warrick Dunn",26,"4",12,"158 rushes for 447 yards, 3 td, & 68 catches for 557 yards and 3 td","Tampa Bay Buccaneers / 1st / 12th pick / 1997"
"4","FB","Mike Alstott*",28,"5",16,"165 rushes for 680 yards, 10 td, & 35 catches for 231 yards and 1 td","Tampa Bay Buccaneers / 2nd / 35th pick / 1996"
"5","WR","Jacquez Green",25,"3",10,"36 catches for 402 yards, 1 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1998"
"6","WR","Keyshawn Johnson*",29,"5",15,"106 catches for 1,266 yards, 1 td","New York Jets / 1st / 1st pick / 1996"
"7","TE","Dave Moore",32,"9",16,"35 catches for 285 yards, 4 td","Miami Dolphins / 7th / 191st pick / 1992"
"8","LT","Kenyatta Walker",22,"Rook",16,"","Tampa Bay Buccaneers / 1st / 14th pick / 2001"
"9","LG","Randall McDaniel",37,"13",16,"","Minnesota Vikings / 1st / 19th pick / 1988"
"10","C","Jeff Christy",32,"8",15,"","Phoenix Cardinals / 4th / 91st pick / 1992"
"11","RG","Cosey Coleman",23,"1",16,"","Tampa Bay Buccaneers / 2nd / 51st pick / 2000"
"12","RT","Jerry Wunsch",27,"4",16,"","Tampa Bay Buccaneers / 2nd / 37th pick / 1997"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Marcus Jones",28,"5",15,"","Tampa Bay Buccaneers / 1st / 22nd pick / 1996"
"15","DE","Simeon Rice",27,"5",16,"","Arizona Cardinals / 1st / 3rd pick / 1996"
"16","DT","Warren Sapp*+",29,"6",16,"","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"17","NT","Anthony McFarland",24,"2",14,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 1st / 15th pick / 1999"
"18","MLB","Jamie Duncan",26,"3",15,"2.0 sacks, 1 interception, 0 fumbles recovered","Tampa Bay Buccaneers / 3rd / 84th pick / 1998"
"19","LB","Derrick Brooks*",28,"6",16,"","Tampa Bay Buccaneers / 1st / 28th pick / 1995"
"20","LB","Shelton Quarles",30,"4",16,"",""
"21","LCB","Brian Kelly",25,"3",11,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 2nd / 45th pick / 1998"
"22","RCB","Ronde Barber*+",26,"4",16,"1.0 sacks, 10 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 66th pick / 1997"
"23","SS","John Lynch*",30,"8",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 3rd / 82nd pick / 1993"
"24","FS","Dexter Jackson",24,"2",15,"2.5 sacks, 4 interceptions, 0 fumbles recovered","Tampa Bay Buccaneers / 4th / 113th pick / 1999"
