"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Tommy Kramer",25,3,15,"299 for 522, 3,582 yards, 19 td, 23 int, & 31 rushes for 115 yards and 1 td","Minnesota Vikings / 1st / 27th pick / 1977"
"3","RB","Rickey Young",27,5,16,"130 rushes for 351 yards, 3 td, & 64 catches for 499 yards and 2 td","San Diego Chargers / 7th / 164th pick / 1975"
"4","FB","Ted Brown",23,1,16,"219 rushes for 912 yards, 8 td, & 62 catches for 623 yards and 2 td","Minnesota Vikings / 1st / 16th pick / 1979"
"5","WR","Ahmad Rashad*",31,8,16,"69 catches for 1,095 yards, 5 td, & 1 rush for 8 yards and 0 td","St. Louis Cardinals / 1st / 4th pick / 1972"
"6","WR","Sammy White",26,4,16,"53 catches for 887 yards, 5 td, & 4 rushes for 65 yards and 0 td","Minnesota Vikings / 2nd / 54th pick / 1976"
"7","TE","Bob Tucker",35,10,13,"15 catches for 173 yards, 1 td",""
"8","LT","Steve Riley",28,6,16,"","Minnesota Vikings / 1st / 25th pick / 1974"
"9","LG","Jim Hough",24,2,10,"","Minnesota Vikings / 4th / 100th pick / 1978"
"10","C","Dennis Swilley",25,3,16,"","Minnesota Vikings / 2nd / 55th pick / 1977"
"11","RG","Wes Hamilton",27,4,13,"","Minnesota Vikings / 3rd / 85th pick / 1976"
"12","RT","Ron Yary",34,12,14,"","Minnesota Vikings / 1st / 1st pick / 1968"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Mark Mullaney",27,5,15,"0 interceptions, 1 fumble recovered","Minnesota Vikings / 1st / 25th pick / 1975"
"15","LDT","Doug Sutherland",32,10,14,"0 interceptions, 1 fumble recovered","New Orleans Saints / 14th / 348th pick / 1970"
"16","RDT","James White",27,4,16,"","Minnesota Vikings / 1st / 25th pick / 1976"
"17","RDE","Randy Holloway",25,2,16,"0 interceptions, 1 fumble recovered","Minnesota Vikings / 1st / 21st pick / 1978"
"18","LLB","Matt Blair*+",30,6,14,"3 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 51st pick / 1974"
"19","MLB","Scott Studwell",26,3,14,"1 interception, 1 fumble recovered","Minnesota Vikings / 9th / 250th pick / 1977"
"20","RLB","Fred McNeill",28,6,16,"0 interceptions, 3 fumbles recovered","Minnesota Vikings / 1st / 17th pick / 1974"
"21","LCB","John Turner",24,2,16,"6 interceptions, 1 fumble recovered","Minnesota Vikings / 2nd / 48th pick / 1978"
"22","RCB","Bobby Bryant",36,12,12,"3 interceptions, 0 fumbles recovered","Minnesota Vikings / 7th / 167th pick / 1967"
"23","SS","Tom Hannon",25,3,16,"4 interceptions, 2 fumbles recovered","Minnesota Vikings / 3rd / 83rd pick / 1977"
"24","FS","Kurt Knoff",26,3,16,"3 interceptions, 0 fumbles recovered","Denver Broncos / 2nd / 43rd pick / 1976"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Rick Danmeier",28,3,0,"16 of 26 field goals & 33 of 38 extra points",""
"27","P","Greg Coleman",26,3,0,"81 punts for a 38.8 average, 0 blocked","Cincinnati Bengals / 14th / 398th pick / 1976"
"28","PR","Eddie Payton",29,3,0,"34 punt returns for a 7.4 average and 0 td",""
"29","KR","Eddie Payton",29,3,0,"53 kick returns for a 22.3 average and 0 td",""
