"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Alex Smith",31,"10",16,"307 for 470, 3,486 yards, 20 td, 7 int, & 84 rushes for 498 yards and 2 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Charcandrick West",24,"1",9,"160 rushes for 634 yards, 4 td, & 20 catches for 214 yards and 1 td",""
"4","WR","Jeremy Maclin",27,"6",15,"87 catches for 1,088 yards, 8 td, & 3 rushes for 14 yards and 0 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"5","WR","Albert Wilson",23,"1",12,"35 catches for 451 yards, 2 td, & 5 rushes for 26 yards and 0 td",""
"6","TE","Demetrius Harris",24,"2",9,"7 catches for 74 yards, 1 td",""
"7","TE","Travis Kelce*",26,"2",16,"72 catches for 875 yards, 5 td","Kansas City Chiefs / 3rd / 63rd pick / 2013"
"8","LT","Eric Fisher",24,"2",14,"1 fumble recovered","Kansas City Chiefs / 1st / 1st pick / 2013"
"9","C","Mitch Morse",23,"Rook",15,"","Kansas City Chiefs / 2nd / 49th pick / 2015"
"10","RG","Laurent Duvernay-Tardif",24,"1",13,"","Kansas City Chiefs / 6th / 200th pick / 2014"
"11","RT","Jah Reid",27,"4",10,"","Baltimore Ravens / 3rd / 85th pick / 2011"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Allen Bailey",26,"4",12,"","Kansas City Chiefs / 3rd / 86th pick / 2011"
"14","DE","Jaye Howard",27,"3",14,"","Seattle Seahawks / 4th / 114th pick / 2012"
"15","NT","Dontari Poe",25,"3",13,"1.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 11th pick / 2012"
"16","LOLB","Justin Houston*",26,"4",11,"7.5 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 70th pick / 2011"
"17","LILB","Derrick Johnson*",33,"10",16,"4.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 15th pick / 2005"
"18","RILB","Josh Mauga",28,"5",14,"1.0 sacks, 2 interceptions, 0 fumbles recovered",""
"19","ROLB","Tamba Hali*",32,"9",14,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 20th pick / 2006"
"20","LCB","Marcus Peters*",22,"Rook",16,"0.0 sacks, 8 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 18th pick / 2015"
"21","RCB","Sean Smith",28,"6",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 2nd / 61st pick / 2009"
"22","SS","Ron Parker",28,"4",16,"5.0 sacks, 3 interceptions, 0 fumbles recovered",""
"23","FS","Eric Berry*+",27,"5",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 5th pick / 2010"
