"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Christian Ponder",23,"Rook",10,"158 for 291, 1,853 yards, 13 td, 13 int, & 28 rushes for 219 yards and 0 td","Minnesota Vikings / 1st / 12th pick / 2011"
"3","RB","Adrian Peterson",26,"4",12,"208 rushes for 970 yards, 12 td, & 18 catches for 139 yards and 1 td","Minnesota Vikings / 1st / 7th pick / 2007"
"4","WR","Percy Harvin",23,"2",14,"87 catches for 967 yards, 6 td, & 52 rushes for 345 yards and 2 td","Minnesota Vikings / 1st / 22nd pick / 2009"
"5","TE","Jim Kleinsasser",34,"12",11,"1 catch for 4 yards, 0 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"6","TE","Kyle Rudolph",22,"Rook",8,"26 catches for 249 yards, 3 td","Minnesota Vikings / 2nd / 43rd pick / 2011"
"7","TE","Visanthe Shiancoe",31,"8",14,"36 catches for 409 yards, 3 td","New York Giants / 3rd / 91st pick / 2003"
"8","LT","Charlie Johnson",27,"5",16,"","Indianapolis Colts / 6th / 199th pick / 2006"
"9","LG","Steve Hutchinson",34,"10",14,"","Seattle Seahawks / 1st / 17th pick / 2001"
"10","C","John Sullivan",26,"3",15,"","Minnesota Vikings / 6th / 187th pick / 2008"
"11","RG","Anthony Herrera",31,"6",12,"1 fumble recovered",""
"12","RT","Phil Loadholt",25,"2",16,"1 fumble recovered","Minnesota Vikings / 2nd / 54th pick / 2009"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jared Allen*+",29,"7",16,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"15","DE","Brian Robison",28,"4",16,"","Minnesota Vikings / 4th / 102nd pick / 2007"
"16","DT","Kevin Williams",31,"8",14,"","Minnesota Vikings / 1st / 9th pick / 2003"
"17","NT","Remi Ayodele",28,"4",13,"1.5 sacks, 0 interceptions, 0 fumbles recovered",""
"18","LB","Chad Greenway*",28,"4",16,"","Minnesota Vikings / 1st / 17th pick / 2006"
"19","LB","E.J. Henderson",31,"8",14,"","Minnesota Vikings / 2nd / 40th pick / 2003"
"20","LB","Erin Henderson",25,"3",11,"",""
"21","RCB","Cedric Griffin",29,"5",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 2nd / 48th pick / 2006"
"22","SS","Jamarca Sanford",26,"2",15,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Minnesota Vikings / 7th / 231st pick / 2009"
"23","FS","Husain Abdullah",26,"3",9,"1.0 sacks, 1 interception, 0 fumbles recovered",""
