"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Harbaugh*",32,"8",12,"200 for 314, 2,575 yards, 17 td, 5 int, & 52 rushes for 235 yards and 2 td","Chicago Bears / 1st / 26th pick / 1987"
"3","RB","Marshall Faulk*",22,"1",16,"289 rushes for 1,078 yards, 11 td, & 56 catches for 475 yards and 3 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"4","FB","Roosevelt Potts",24,"2",15,"65 rushes for 309 yards, 0 td, & 21 catches for 228 yards and 1 td","Indianapolis Colts / 2nd / 49th pick / 1993"
"5","WR","Sean Dawkins",24,"2",13,"52 catches for 784 yards, 3 td","Indianapolis Colts / 1st / 16th pick / 1993"
"6","WR","Floyd Turner",29,"6",12,"35 catches for 431 yards, 4 td","New Orleans Saints / 6th / 159th pick / 1989"
"7","TE","Ken Dilger",24,"Rook",13,"42 catches for 635 yards, 4 td","Indianapolis Colts / 2nd / 48th pick / 1995"
"8","LT","Will Wolford*",31,"9",16,"","Buffalo Bills / 1st / 20th pick / 1986"
"9","LG","Randy Dixon",30,"8",9,"","Indianapolis Colts / 4th / 85th pick / 1987"
"10","C","Kirk Lowdermilk",32,"10",16,"","Minnesota Vikings / 3rd / 59th pick / 1985"
"11","RG","Joe Staysniak",29,"4",16,"","San Diego Chargers / 7th / 185th pick / 1990"
"12","RT","Jason Mathews",24,"1",16,"","Indianapolis Colts / 3rd / 67th pick / 1994"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bernard Whittington",24,"1",13,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","LDT","Tony McCoy",26,"3",16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 105th pick / 1992"
"16","RDT","Tony Siragusa",28,"5",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","RDE","Tony Bennett",28,"5",16,"10.5 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 1st / 18th pick / 1990"
"18","LLB","Steve Grant",26,"3",15,"2.0 sacks, 1 interception, 3 fumbles recovered","Indianapolis Colts / 10th / 253rd pick / 1992"
"19","MLB","Jeff Herrod",29,"7",16,"","Indianapolis Colts / 9th / 243rd pick / 1988"
"20","RLB","Quentin Coryatt",25,"3",16,"2.5 sacks, 1 interception, 3 fumbles recovered","Indianapolis Colts / 1st / 2nd pick / 1992"
"21","LCB","Ray Buchanan",24,"2",16,"1.0 sacks, 2 interceptions, 2 fumbles recovered","Indianapolis Colts / 3rd / 65th pick / 1993"
"22","RCB","Eugene Daniel",34,"11",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Indianapolis Colts / 8th / 205th pick / 1984"
"23","SS","David Tate",31,"7",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Chicago Bears / 8th / 208th pick / 1988"
"24","FS","Jason Belser",25,"3",16,"0.0 sacks, 1 interception, 2 fumbles recovered","Indianapolis Colts / 8th / 197th pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Cary Blanchard",27,"3",0,"19 of 24 field goals & 25 of 25 extra points",""
"27","P","Chris Gardocki",25,"4",0,"63 punts for a 42.6 average, 0 blocked","Chicago Bears / 3rd / 78th pick / 1991"
"28","PR","Ray Buchanan",24,"2",16,"16 punt returns for a 7.1 average and 0 td","Indianapolis Colts / 3rd / 65th pick / 1993"
"29","KR","Aaron Bailey",24,"1",3,"21 kick returns for a 23.6 average and 1 td",""
