"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Billy Kilmer",36,"14",12,"178 for 346, 2,440 yards, 23 td, 16 int, & 11 rushes for 34 yards and 1 td","San Francisco 49ers / 1st / 11th pick / 1961, San Diego Chargers / 5th / 39th pick / 1961"
"3","RB","Mike Thomas",22,"Rook",10,"235 rushes for 919 yards, 4 td, & 40 catches for 483 yards and 3 td","Washington Redskins / 5th / 108th pick / 1975"
"4","FB","Moses Denson",31,"1",9,"56 rushes for 195 yards, 0 td, & 13 catches for 81 yards and 0 td","Washington Redskins / 8th / 203rd pick / 1972"
"5","WR","Frank Grant",25,"2",9,"41 catches for 776 yards, 8 td, & 3 rushes for 46 yards and 0 td","Washington Redskins / 13th / 332nd pick / 1972"
"6","WR","Charley Taylor*",34,"11",14,"53 catches for 744 yards, 6 td","Washington Redskins / 1st / 3rd pick / 1964, Houston Oilers / 2nd / 9th pick / 1964"
"7","TE","Jerry Smith",32,"10",14,"31 catches for 391 yards, 3 td","Washington Redskins / 9th / 118th pick / 1965, Kansas City Chiefs / 18th / 141st pick / 1965"
"8","LT","Terry Hermeling",29,"5",9,"1 fumble recovered",""
"9","LG","Ray Schoenke",34,"12",10,"1 fumble recovered","Oakland Raiders / 10th / 73rd pick / 1963, Dallas Cowboys / 11th / 146th pick / 1963"
"10","C","Len Hauss",33,"11",14,"","Washington Redskins / 9th / 115th pick / 1964"
"11","RG","Walt Sweeney",34,"12",13,"1 fumble recovered","San Diego Chargers / 1st / 2nd pick / 1963, Cleveland Browns / 8th / 107th pick / 1963"
"12","RT","George Starke",27,"2",14,"1 fumble recovered","Washington Redskins / 11th / 272nd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ron McDole",36,"14",14,"0 interceptions, 2 fumbles recovered","Denver Broncos / 4th / 25th pick / 1961, St. Louis Cardinals / 4th / 50th pick / 1961"
"15","LDT","Bill Brundige",27,"5",13,"0 interceptions, 1 fumble recovered","Washington Redskins / 2nd / 43rd pick / 1970"
"16","RDT","Diron Talbert",31,"8",13,"0 interceptions, 2 fumbles recovered","Los Angeles Rams / 5th / 66th pick / 1966"
"17","RDE","Dennis Johnson",24,"1",14,"1 interception, 0 fumbles recovered","Washington Redskins / 13th / 337th pick / 1973"
"18","LLB","Brad Dusek",25,"1",14,"0 interceptions, 4 fumbles recovered","New England Patriots / 3rd / 56th pick / 1973"
"19","MLB","Harold McLinton",28,"6",14,"","Washington Redskins / 6th / 139th pick / 1969"
"20","RLB","Chris Hanburger*+",34,"10",14,"3 interceptions, 2 fumbles recovered","Washington Redskins / 18th / 245th pick / 1965"
"21","LCB","Pat Fischer",35,"14",11,"3 interceptions, 0 fumbles recovered","St. Louis Cardinals / 17th / 232nd pick / 1961"
"22","RCB","Mike Bass",30,"8",14,"4 interceptions, 0 fumbles recovered","Green Bay Packers / 12th / 314th pick / 1967"
"23","SS","Ken Houston*+",31,"8",14,"4 interceptions, 2 fumbles recovered","Houston Oilers / 9th / 214th pick / 1967"
"24","FS","Bryant Salter",25,"4",13,"1 interception, 1 fumble recovered","San Diego Chargers / 5th / 115th pick / 1971"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mark Moseley",27,"5",0,"16 of 25 field goals & 37 of 39 extra points","Philadelphia Eagles / 14th / 346th pick / 1970"
"27","P","Mike Bragg",29,"7",0,"72 punts for a 40.6 average, 0 blocked","Washington Redskins / 5th / 117th pick / 1968"
"28","PR","Larry Jones",24,"1",0,"53 punt returns for a 7.7 average and 1 td","New York Giants / 15th / 367th pick / 1974"
"29","KR","Larry Jones",24,"1",0,"47 kick returns for a 23.1 average and 0 td","New York Giants / 15th / 367th pick / 1974"
