"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Everett",29,"6",16,"281 for 475, 3,323 yards, 22 td, 18 int, & 32 rushes for 133 yards and 0 td","Houston Oilers / 1st / 3rd pick / 1986"
"3","RB","Cleveland Gary",26,"3",16,"279 rushes for 1,125 yards, 7 td, & 52 catches for 293 yards and 3 td","Los Angeles Rams / 1st / 26th pick / 1989"
"4","FB","David Lang",24,"1",11,"33 rushes for 203 yards, 5 td, & 18 catches for 283 yards and 1 td","Los Angeles Rams / 12th / 328th pick / 1990"
"5","WR","Flipper Anderson",27,"4",9,"38 catches for 657 yards, 7 td","Los Angeles Rams / 2nd / 46th pick / 1988"
"6","WR","Henry Ellard",31,"9",15,"47 catches for 727 yards, 3 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"7","TE","Pat Carter",26,"4",16,"20 catches for 232 yards, 3 td","Detroit Lions / 2nd / 32nd pick / 1988"
"8","LT","Gerald Perry",28,"4",16,"","Denver Broncos / 2nd / 45th pick / 1988"
"9","LG","Tom Newberry",30,"6",16,"1 fumble recovered","Los Angeles Rams / 2nd / 50th pick / 1986"
"10","C","Bern Brostek",26,"2",16,"1 fumble recovered","Los Angeles Rams / 1st / 23rd pick / 1990"
"11","RG","Joe Milinichik",29,"5",16,"1 fumble recovered","Detroit Lions / 3rd / 69th pick / 1986"
"12","RT","Jackie Slater",38,"16",16,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Gerald Robinson",29,"6",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 1st / 14th pick / 1986"
"15","LDT","Marc Boutte",23,"Rook",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 3rd / 57th pick / 1992"
"16","RDT","Sean Gilbert",22,"Rook",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 3rd pick / 1992"
"17","RDE","Bill Hawkins",26,"3",7,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 21st pick / 1989"
"18","LLB","Kevin Greene",30,"7",16,"10.0 sacks, 0 interceptions, 4 fumbles recovered","Los Angeles Rams / 5th / 113th pick / 1985"
"19","MLB","Larry Kelm",28,"5",15,"0.0 sacks, 1 interception, 2 fumbles recovered","Los Angeles Rams / 4th / 108th pick / 1987"
"20","RLB","Roman Phifer",24,"1",14,"0.0 sacks, 1 interception, 2 fumbles recovered","Los Angeles Rams / 2nd / 31st pick / 1991"
"21","LCB","Todd Lyght",23,"1",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 5th pick / 1991"
"22","RCB","Darryl Henley",26,"3",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Los Angeles Rams / 2nd / 53rd pick / 1989"
"23","SS","Anthony Newman",27,"4",16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Los Angeles Rams / 2nd / 35th pick / 1988"
"24","FS","Pat Terrell",24,"2",11,"","Los Angeles Rams / 2nd / 49th pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Zendejas",32,"7",0,"15 of 20 field goals & 38 of 38 extra points","Washington Redskins / 1st / 27th pick / 1984 Supp"
"27","P","Don Bracken",30,"7",0,"76 punts for a 41.1 average, 0 blocked",""
"28","PR","Vernon Turner",25,"2",0,"28 punt returns for a 7.4 average and 0 td",""
"29","KR","Vernon Turner",25,"2",0,"29 kick returns for a 19.6 average and 0 td",""
