"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Andrew Luck",27,"4",13,"303 for 476, 3,631 yards, 27 td, 10 int, & 57 rushes for 312 yards and 1 td","Indianapolis Colts / 1st / 1st pick / 2012"
"3","RB","Frank Gore",33,"11",14,"234 rushes for 891 yards, 4 td, & 35 catches for 251 yards and 4 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"4","WR","T.Y. Hilton",27,"4",14,"81 catches for 1,248 yards, 6 td","Indianapolis Colts / 3rd / 92nd pick / 2012"
"5","TE","Dwayne Allen",26,"4",12,"29 catches for 341 yards, 5 td","Indianapolis Colts / 3rd / 64th pick / 2012"
"6","TE","Jack Doyle",26,"3",12,"52 catches for 528 yards, 4 td",""
"7","T","Anthony Castonzo",28,"5",14,"","Indianapolis Colts / 1st / 22nd pick / 2011"
"8","T","Denzell Goode",25,"1",10,"","Indianapolis Colts / 7th / 255th pick / 2015"
"9","T","Joe Haeg",23,"Rook",12,"","Indianapolis Colts / 5th / 155th pick / 2016"
"10","T","Jack Mewhort",25,"2",10,"","Indianapolis Colts / 2nd / 59th pick / 2014"
"11","C","Ryan Kelly",23,"Rook",14,"","Indianapolis Colts / 1st / 18th pick / 2016"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DT","David Parry",24,"1",14,"","Indianapolis Colts / 5th / 151st pick / 2015"
"14","LB","D'Qwell Jackson",33,"10",12,"","Cleveland Browns / 2nd / 34th pick / 2006"
"15","LB","Robert Mathis",35,"13",11,"","Indianapolis Colts / 5th / 138th pick / 2003"
"16","LB","Erik Walden",31,"8",14,"","Dallas Cowboys / 6th / 167th pick / 2008"
"17","CB","Vontae Davis",28,"7",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 1st / 25th pick / 2009"
"18","S","Mike Adams",35,"12",13,"0.0 sacks, 2 interceptions, 2 fumbles recovered",""
