"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","David Archer",24,"2",11,"150 for 294, 2,007 yards, 10 td, 9 int, & 52 rushes for 298 yards and 0 td",""
"3","RB","Gerald Riggs*",26,"4",15,"343 rushes for 1,327 yards, 9 td, & 24 catches for 136 yards and 0 td","Atlanta Falcons / 1st / 9th pick / 1982"
"4","WR","Charlie Brown",28,"4",15,"63 catches for 918 yards, 4 td","Washington Redskins / 8th / 201st pick / 1981"
"5","WR","Floyd Dixon",22,"Rook",12,"42 catches for 617 yards, 2 td, & 11 rushes for 67 yards and 0 td","Atlanta Falcons / 6th / 154th pick / 1986"
"6","TE","Arthur Cox",25,"3",15,"24 catches for 301 yards, 1 td",""
"7","TE","Ken Whisenhunt",24,"1",14,"20 catches for 184 yards, 3 td, & 1 rush for 20 yards and 0 td","Atlanta Falcons / 12th / 313th pick / 1985"
"8","LT","Mike Kenn",30,"8",16,"","Atlanta Falcons / 1st / 13th pick / 1978"
"9","LG","John Scully",28,"5",14,"2 fumbles recovered","Atlanta Falcons / 4th / 109th pick / 1981"
"10","C","Wayne Radloff",25,"1",16,"1 fumble recovered",""
"11","RG","Bill Fralic*+",24,"1",16,"","Atlanta Falcons / 1st / 2nd pick / 1985"
"12","RT","Brett Miller",28,"3",7,"1 fumble recovered","Atlanta Falcons / 5th / 129th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Gann",23,"1",16,"5.5 sacks, 0 interceptions, 3 fumbles recovered","Atlanta Falcons / 2nd / 45th pick / 1985"
"15","NT","Tony Casillas",23,"Rook",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 2nd pick / 1986"
"16","RDE","Rick Bryan",24,"2",16,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 9th pick / 1984"
"17","LOLB","Reggie Wilkes",30,"8",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Philadelphia Eagles / 3rd / 66th pick / 1978"
"18","LILB","Buddy Curry",28,"6",16,"0.0 sacks, 1 interception, 1 fumble recovered","Atlanta Falcons / 2nd / 36th pick / 1980"
"19","RILB","John Rade",26,"3",15,"1.0 sacks, 1 interception, 0 fumbles recovered","Atlanta Falcons / 8th / 215th pick / 1983"
"20","ROLB","Joel Williams",30,"7",14,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"21","LCB","Bobby Butler",27,"5",7,"0.0 sacks, 1 interception, 0 fumbles recovered","Atlanta Falcons / 1st / 25th pick / 1981"
"22","RCB","Scott Case",24,"2",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Atlanta Falcons / 2nd / 32nd pick / 1984"
"23","SS","Robert Moore",22,"Rook",9,"1.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Bret Clark",25,"Rook",16,"1.0 sacks, 5 interceptions, 2 fumbles recovered","Los Angeles Raiders / 7th / 191st pick / 1985"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mick Luckhurst",28,"5",0,"14 of 24 field goals & 21 of 21 extra points",""
"27","P","Rick Donnelly",24,"1",0,"78 punts for a 43.9 average, 1 blocked",""
"28","PR","Floyd Dixon",22,"Rook",12,"26 punt returns for a 5.8 average and 0 td","Atlanta Falcons / 6th / 154th pick / 1986"
"29","KR","Sylvester Stamps",25,"2",0,"24 kick returns for a 21.4 average and 0 td",""
